"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dgcr2",0.124727139620237,0.188328082686909,1,1,1
"Utp3",0.12498616653105,0.224334779456476,1,1,1
"Pelp1",0.124986615137964,0.169929891062884,1,1,1
"Nelfcd",0.124996963008837,0.170615970898728,1,1,1
"Tjap1",0.125055613597367,0.193444432687389,1,1,1
"Ssb",0.125055755253162,-0.0920848864046024,1,1,1
"Nme9",0.125114981475005,-0.0610379922791799,0.75,1,1
"Acad8",0.125144291256629,-0.0826598785364977,1,1,1
"Zfp711",0.125296518313898,0.117709000607201,1,1,1
"Hook3",0.125399380169404,-0.110714246122426,1,1,1
"Ankrd29",0.125415102769422,-0.0733955907386501,0.75,1,1
"Lin9",0.125440534886068,0.145067829081128,1,1,1
"Chil3",0.125487170795461,0.0528691189457691,0.75,0.25,1
"Rab19",0.12566475410022,0.146932428943735,1,1,1
"Add1",0.125705402681765,-0.0549375705941108,1,1,1
"Mfsd4a",0.125816494958486,0.201475116485885,1,1,1
"Arhgap4",0.125863980396311,-0.0771985549120422,0.5,1,1
"Ube2e2",0.125912530404573,-0.1165687919166,1,1,1
"Mast3",0.125934234527192,-0.118210843001562,1,1,1
"Nrn1l",0.125957989600889,0.0487029204557754,0.75,0.5,1
"Shmt1",0.126111672635263,0.180966528278914,1,1,1
"Scai",0.126130731376754,-0.131480046376701,1,1,1
"Cdc7",0.126184762878866,0.0751206148811197,0.75,1,1
"Sh3rf1",0.126241069394024,0.20188012078627,1,1,1
"Hddc2",0.126241797490469,0.21451387293785,1,1,1
"Pigc",0.126278823947494,-0.112187842457015,1,1,1
"Enho",0.126501905603638,-0.0875762374955027,1,1,1
"Dis3",0.126672239527021,0.150790550024634,1,1,1
"Gucy1a1",0.12669150825766,0.051967477425314,1,0.25,1
"Cebpb",0.126793152969284,-0.0980240223480955,1,1,1
"Spats2",0.126805511064137,-0.092070149806198,1,1,1
"Cops7a",0.126816254843836,-0.101416078925613,1,1,1
"Gnb2",0.126821131401586,-0.063778714952845,1,1,1
"Tcf3",0.126976668677718,-0.0778261265028133,1,1,1
"Gm44699",0.126979240621099,0.138658521168907,1,1,1
"Rnasel",0.126983210430785,0.11777498342418,1,1,1
"Efnb2",0.126984235201443,0.22471646943926,1,1,1
"Dnah2",0.12705078774404,-0.0458607460151192,0.75,1,1
"Gm671",0.127080828482232,-0.0595581012638899,0.75,1,1
"Gm26802",0.127087658216863,-0.305950907753673,1,1,1
"2610301B20Rik",0.127305939950099,-0.115563638516933,1,1,1
"1700123O20Rik",0.127313901860604,-0.0904361044017149,1,1,1
"Amacr",0.127490550846062,-0.0829808805891947,1,1,1
"BC005561",0.127639653706673,-0.138726750271613,1,1,1
"Cnppd1",0.127643453522918,-0.0755059006740814,1,1,1
"Ppp1cb",0.12767270141404,-0.0671853701274482,1,1,1
"Zfp746",0.127690282660257,-0.103797633623406,1,1,1
"Asb11",0.127702652924854,0.0427054842793997,0.5,0.25,1
"Hmgcs1",0.127706586661028,0.293519141875418,1,1,1
"Chek1",0.127724680536077,0.0873449443053955,0.75,1,1
"Tgm1",0.127735620397362,0.107797670305637,1,1,1
"AU015336",0.127848845260674,0.0440681730378285,0.75,0,1
"Gdf11",0.127868428202792,0.102842562401423,1,0.75,1
"Adnp",0.127896383345142,0.232479177868935,1,1,1
"Cybb",0.127897278369446,0.155121700168414,0.5,0.75,1
"5730409E04Rik",0.127935307343011,0.156326915722448,1,1,1
"Sh3pxd2a",0.127984883437321,-0.093390372092798,1,1,1
"Mboat7",0.128056801803907,0.167599656303145,1,1,1
"Svip",0.128066525933901,-0.0847018334143168,1,1,1
"Clgn",0.128087388885633,0.110718156764852,1,0.75,1
"Gtpbp6",0.128088805071358,0.136847499300449,1,1,1
"Gpr171",0.128156557523131,0.0472104126736119,0.75,0.25,1
"Gm14966",0.128164602859236,-0.0668916638200967,1,1,1
"Csf3r",0.128256494615544,0.0506928564506064,0.75,0.5,1
"Fez2",0.128323841901796,0.197297746752429,1,1,1
"Alg14",0.128413582702914,0.216026734304581,1,1,1
"Pex2",0.128472349000219,-0.104916485014766,1,1,1
"Nap1l3",0.128612190213915,-0.0791813219892521,1,1,1
"Mkrn1",0.128801538636918,-0.0838887310748601,1,1,1
"Jmy",0.128868467259915,-0.135028516073324,1,1,1
"Macc1",0.128872037431299,0.190568819097822,1,1,1
"Anks4b",0.128877083960527,0.0667492029270456,0.75,0.5,1
"3110009E18Rik",0.128998446265555,-0.114455869102442,1,1,1
"Hs3st1",0.129036743581526,-0.207280801500492,1,1,1
"Coro1c",0.129067704549989,0.175174947622179,1,1,1
"Angpt1",0.129115944693425,0.177587534942518,1,1,1
"Dnajc9",0.129138107729328,0.186111930986073,1,1,1
"Ctns",0.129148140929954,-0.0985701622490864,1,1,1
"Pex7",0.129168766847524,-0.0699770523653863,1,1,1
"Gm5617",0.129184349485485,-0.0914066408097569,1,1,1
"Gm43951",0.129186826740225,0.0527854431253174,1,0.5,1
"Psap",0.129205250570942,-0.200096414699772,1,1,1
"2610020C07Rik",0.129242829675851,0.106216545792986,1,0.75,1
"Tubgcp4",0.129311192258064,0.213711480885146,1,1,1
"Myg1",0.129331092560207,0.193462942277618,1,1,1
"Tulp4",0.1293510427954,-0.0725000885496719,1,1,1
"St3gal5",0.129392313897494,-0.130503901291467,1,1,1
"E2f5",0.129409545081029,-0.105065018920602,1,1,1
"Ctsw",0.12946116481789,0.0544873520049043,1,0.25,1
"C78859",0.129548993809679,0.0626173094251785,0.5,0.25,1
"Pick1",0.129745825703385,-0.129467051923921,1,1,1
"Prr5",0.129760535543385,-0.050332797052552,0.5,1,1
"Ftsj3",0.12978694461995,0.168447037815397,1,1,1
"Esf1",0.129837434450703,-0.0891176738601273,1,1,1
"Itm2b",0.129904742457286,-0.0670307311582077,1,1,1
"Rock2",0.129912395411704,0.244346834454566,1,1,1
"Ambra1",0.129941582028757,0.12914550587905,1,1,1
"Serpinb7",0.129970146798646,0.209275105005494,1,1,1
"Tpm4",0.129986644956521,0.220446422390559,1,1,1
"Neu1",0.130043693713182,-0.11260368819449,1,1,1
"Zfp398",0.130210236574258,-0.0920686241540443,1,1,1
"Ppp1r14b",0.130290056819882,-0.0991407013088992,1,1,1
"Psmd7",0.130358989924123,0.221141025600336,1,1,1
"Col11a2",0.130414193372252,0.0479058277033517,0.5,0,1
"Nampt",0.130526454438443,0.208277189846701,1,1,1
"Kiz",0.130531025993022,-0.111343120041223,1,1,1
"Polr2h",0.130587424534555,-0.106028433275587,1,1,1
"F5",0.130620589053805,-0.111622856960157,1,1,1
"Thoc7",0.130628158047387,-0.0916158840636803,1,1,1
"Twsg1",0.130644588038545,0.213495935854865,1,1,1
"Gm15706",0.130977791727852,-0.0898363868388612,1,1,1
"Gstt1",0.131020152715579,-0.0611431534146827,1,1,1
"Nmt2",0.131077020509224,-0.112247086039113,1,1,1
"Psma5",0.131386577641576,0.267852518256198,1,1,1
"Carns1",0.131399529937293,0.0732042386013103,0.75,0.75,1
"Rpe",0.131478306846517,0.279013014634721,1,1,1
"Herpud2",0.131525231325984,-0.090424562277909,1,1,1
"Cx3cl1",0.131543257515179,0.221804539312168,1,1,1
"Fem1a",0.131580671376261,-0.118282956111987,1,1,1
"Jag1",0.131793061929305,-0.117013419365688,1,1,1
"Fst",0.131831352526375,0.360130334349369,1,1,1
"Alcam",0.131857828071377,0.217489480272599,1,1,1
"Rabggta",0.131975332387978,-0.143801815201918,1,1,1
"Uqcrc2",0.132088924078006,-0.0853152283867026,1,1,1
"Slc30a4",0.132127479943479,0.161800190381333,1,1,1
"Adrb1",0.132168195264221,0.207230939714352,1,1,1
"Gm45847",0.132178566633087,0.0809064015627907,1,0.75,1
"Treml1",0.132216030362557,-0.0486203591014807,0,0.75,1
"Ddx49",0.132242577874414,0.174082747121681,1,1,1
"Deup1",0.132269293216244,0.0760158283358863,0.5,0.5,1
"Slc1a2",0.132357174309595,0.0530596367671654,0.75,0.5,1
"Senp7",0.132473840396355,-0.11415583380173,1,1,1
"C130071C03Rik",0.132476232875741,-0.113580136985244,0.75,1,1
"Nolc1",0.132827256627251,0.211067585265334,1,1,1
"Zfp385b",0.132846988486908,0.0792747796385656,0.75,0.5,1
"Pigz",0.13294819307706,-0.0595272389022488,0.25,0.5,1
"Stambp",0.133075876346942,-0.0724036294547706,1,1,1
"Dars2",0.133086817054141,0.134911697770679,1,1,1
"Zfp516",0.133103940165146,-0.0698566339476464,1,1,1
"Zfp566",0.133221164698133,0.188402311868747,1,1,1
"Shoc2",0.133236960833342,-0.108803587698186,1,1,1
"Dhrs3",0.133264715085715,-0.0905241899912406,1,1,1
"Anapc16",0.133323832683231,-0.054434764109179,1,1,1
"Heatr1",0.133549417086391,0.146261855213943,1,1,1
"Cep112",0.133686157389129,0.100369782855042,1,1,1
"Fra10ac1",0.133733798584393,0.306730123256179,1,1,1
"Cenpn",0.133763992977111,0.0860882976511639,1,0.75,1
"9330179D12Rik",0.133770181613356,0.0776048001708596,1,0.75,1
"Aagab",0.13405317236739,0.180840845461745,1,1,1
"Ano9",0.134213588144769,0.0727266168754672,0.75,1,1
"Arid4a",0.134319452956541,-0.0554179403578441,1,1,1
"Parl",0.134408631545731,-0.0721637129897661,1,1,1
"Vgll3",0.134435634436058,0.164109601240134,1,1,1
"A930012O16Rik",0.134494873922925,-0.0417064162313203,0.25,1,1
"Armc6",0.134554454215593,-0.093249850284423,1,1,1
"Loxl3",0.134573193977278,-0.0445730381202338,0.25,0.75,1
"Tcta",0.134586442077194,-0.0866397707120363,1,1,1
"Smyd2",0.13460059915908,0.200709579819751,1,1,1
"Slc35a2",0.134690924898617,-0.153093647872521,1,1,1
"Gdpd3",0.134755407870409,0.0511489443559867,0.75,0.25,1
"1700018L02Rik",0.13480069200701,-0.0799467368946634,0.75,1,1
"Ift57",0.134905769647357,-0.0837600145821584,1,1,1
"Rab2b",0.134958337987227,0.15085832765651,1,1,1
"Ppwd1",0.134971801586863,-0.109224976159845,1,1,1
"Zfp968",0.13504597496734,0.0577137535023724,0.75,0.5,1
"Tnfrsf11a",0.135109159836445,0.0577625832639146,0.75,0.75,1
"Eme1",0.135216454837184,0.0595217988564531,0.5,0.75,1
"Mmadhc",0.135297622541335,-0.104685486730919,1,1,1
"Becn1",0.135337886905221,-0.0744595416944994,1,1,1
"Wdr24",0.135347493618193,-0.0965665058483005,1,1,1
"Phb2",0.135372056080967,-0.0554950650561199,1,1,1
"Sbds",0.135686731176639,0.199533107432122,1,1,1
"Krt77",0.135765798875328,-0.0464954772651545,0.25,1,1
"BC037704",0.13577420297045,0.0946761128860845,1,1,1
"Rhebl1",0.13583901885656,-0.0986539928317265,0.75,1,1
"Rnf225",0.135901208064097,0.0583922563529151,0.75,0.75,1
"Pwwp2b",0.135926654525729,0.152952833835896,1,1,1
"Card10",0.135966640358141,0.115906746720027,0.75,1,1
"Slc7a8",0.13598854419021,-0.0688773331751251,0.75,1,1
"Igfbp6",0.136096055256583,0.159152060494094,0.5,0.25,1
"Vps37a",0.136104234084026,-0.128591207608598,1,1,1
"Elp2",0.136226896949464,0.202481783206712,1,1,1
"Mmp12",0.136522932238105,0.0586292511644795,0.25,0,1
"Rnft1",0.136547597267133,-0.107426799347238,1,1,1
"Zfp410",0.136569222471203,0.169978949721059,1,1,1
"Slirp",0.136596451145619,-0.0844264931678345,1,1,1
"Syt7",0.136845058550009,0.0454086148299584,0.75,0,1
"Gm9833",0.136900400016976,0.0525055437225506,0.5,0,1
"Tram1l1",0.136900400016976,0.0525055437225506,0.5,0,1
"A430110L20Rik",0.136986930287454,0.0572678262187853,0.75,0.5,1
"Gm11716",0.1369980400698,-0.0415799769872827,0,1,1
"Exosc10",0.137008085884008,0.160532904809243,1,1,1
"Llgl1",0.137022586664217,0.181238847914957,1,1,1
"Dmbx1",0.13718370386769,0.0915352948905785,1,0.75,1
"Fam76a",0.13725466844712,-0.0716302739329834,1,1,1
"Moxd1",0.137468189357428,0.105731206646348,1,1,1
"B3gnt3",0.137468535090811,0.10293285007771,1,1,1
"Gm29695",0.13753008142865,0.149296368428308,1,1,1
"Rsbn1",0.137545060973401,-0.089086643601297,1,1,1
"Cnot8",0.137718460550145,-0.144186188315988,1,1,1
"Mtap",0.137762562663002,0.182750920982615,1,1,1
"Gmds",0.137794839184667,-0.179107405052494,1,1,1
"Tyrobp",0.138052759361283,0.23397370161139,1,1,1
"Thsd1",0.138083038145968,0.0570447495426727,1,0.5,1
"Npm3",0.138130910111481,0.205110457644308,1,1,1
"Rev1",0.138287979700574,-0.0941937293224918,1,1,1
"Aaas",0.138351384116874,0.154497193112775,1,1,1
"Zbtb48",0.138428858632432,0.117289207057551,1,1,1
"Tbccd1",0.138594886041569,-0.0945222131782981,1,1,1
"Ccdc96",0.138698026541464,-0.0748209828704371,0.5,1,1
"Ndel1",0.1387610115257,-0.0696383305430387,1,1,1
"Rnf13",0.139061576430593,-0.0644049523628455,1,1,1
"Gm10614",0.139157064489752,0.0395834432242954,1,0.25,1
"Pp2d1",0.139172900127849,0.0499224801580198,0.75,0.5,1
"Ssbp3",0.139184015543644,-0.0725887570886104,1,1,1
"Slc6a15",0.139241508808252,0.137237253229202,1,0.75,1
"Pfn1",0.139241999417188,-0.0670820902086846,1,1,1
"Zfp263",0.139248329067325,-0.143682234988619,1,1,1
"Mrm1",0.139598904693525,0.148384726064763,1,1,1
"Loxl2",0.139614740429271,0.0550785094357338,1,0.25,1
"Ube2q2",0.13963525763988,-0.0690641799938905,1,1,1
"Nap1l4",0.139701961120767,-0.0848977601329094,1,1,1
"Rbm43",0.139822335291699,0.145000850647216,1,1,1
"Naxd",0.13983801732292,-0.0593688935950577,1,1,1
"Isy1",0.139839896648084,0.169302691815902,1,1,1
"Prex2",0.140128667506953,0.0882212294140414,1,0.75,1
"Zbtb12",0.140259206286607,-0.0892968589234489,1,1,1
"Glod4",0.140285704412373,-0.050787665017987,1,1,1
"Kif18a",0.14032226317011,0.122242203273877,1,1,1
"Parva",0.140389110980751,0.211570864581814,1,1,1
"Tcea1",0.140455950304012,-0.0701578163796207,1,1,1
"Olfr615",0.14053669361729,0.0556583997119977,0.25,0,1
"Eya4",0.140657166015151,0.19547111743254,1,1,1
"Gm16283",0.140671560664996,0.045947118474726,0.75,0.25,1
"Otulin",0.140701698661038,-0.101404732431867,1,1,1
"Ddit3",0.140782215190095,0.199579019181369,1,1,1
"Micall2",0.140783480410636,0.148112952495361,1,1,1
"Atp5a1",0.140790226065114,-0.0965796275918311,1,1,1
"Tsc22d2",0.140909318534499,0.213803213662134,1,1,1
"Aplp2",0.141030669147355,-0.125865938238344,1,1,1
"H1f0",0.141130853357806,-0.0890316025285605,1,1,1
"Hk2",0.141179409146093,-0.153901145299575,1,1,1
"Slc35e2",0.141197807285692,0.16607717358257,1,1,1
"Ptprg",0.141208009177672,-0.118042079732501,1,1,1
"Tsc22d3",0.141242909203075,-0.268776640901201,1,1,1
"Apbb1",0.141290468918564,0.15330771981041,1,1,1
"Gripap1",0.141295694337383,-0.129947906004536,1,1,1
"Scd1",0.141416693122302,0.226739263572524,1,1,1
"Dst",0.141537358681616,0.244240841355096,1,1,1
"Clptm1",0.141653782078761,-0.0607739096420749,1,1,1
"Adgrg6",0.141738167248192,0.420300113301778,1,1,1
"H2afz",0.141760417811036,0.262419083074039,1,1,1
"Ntf5",0.141811934696896,0.186824908272675,1,1,1
"Vmp1",0.142042694972625,0.320477328271456,1,1,1
"Ccnt2",0.142261865574475,-0.12465962993457,1,1,1
"Olfr544",0.142364306059859,0.0486259847087835,0.75,0,1
"Olfr652",0.142428531754961,0.0453646833792589,1,0.25,1
"Cmpk1",0.142535256998769,-0.242015455944051,1,1,1
"Ccdc113",0.142553144123906,-0.0472184244181966,0.75,1,1
"Frmd6",0.142586763337264,0.18708499477146,1,1,1
"Msantd3",0.14266187621675,-0.139952916997144,1,1,1
"Tsta3",0.142666968170468,0.170820728368664,1,1,1
"Tmem41b",0.142682906393757,0.207925677618431,1,1,1
"Casc3",0.142693566725008,-0.123105830978111,1,1,1
"Tpt1",0.14272846930431,-0.0697475194784367,1,1,1
"Plec",0.142786658036187,0.275977519468346,1,1,1
"Mettl7a2",0.14285869558854,0.0607216661761305,0.75,0.5,1
"Pik3c3",0.143008214339547,0.173145525080796,1,1,1
"A730011C13Rik",0.14312607544149,0.0660533286661522,0.75,0.75,1
"Rinl",0.143129712571907,0.104138545639012,0.75,0.75,1
"Copz1",0.143500644574772,-0.0864539002705721,1,1,1
"Oga",0.143589870296869,-0.0674353142152548,1,1,1
"Gm34006",0.143590139274999,-0.134052107227632,1,1,1
"Lmf2",0.143657662147107,0.159406170734594,1,1,1
"Tmbim6",0.143761170123885,-0.0982274422699261,1,1,1
"Vamp2",0.14376905149615,-0.0750610123606704,1,1,1
"Poc1b",0.143839445186288,0.180390541104138,1,1,1
"Rab9",0.143884104470266,0.225865406758241,1,1,1
"Casp7",0.144003009057959,0.161037072532718,1,1,1
"Kcmf1",0.144015547789139,-0.0554607180474366,1,1,1
"Gm43813",0.144059106973062,0.157505867976046,1,1,1
"Degs1",0.144189466946392,-0.0564766432342397,1,1,1
"Cacng4",0.144286242329777,0.0669879355058554,1,0.5,1
"Napb",0.144387242911245,0.115167556296838,1,1,1
"Mdm2",0.14440687246062,-0.0924715999370007,1,1,1
"Klf9",0.144640520647932,-0.142303369478699,1,1,1
"Gm4890",0.144806164389063,-0.0853559691325327,1,1,1
"Tmprss2",0.144843638504347,0.185967468909372,1,1,1
"Itgb4",0.144871493611983,0.239056835001786,1,1,1
"Ace",0.144937157497412,0.120327913336144,1,1,1
"Pqlc2",0.144944907882658,0.148653832118454,1,1,1
"Zfhx4",0.144961819994875,0.202960690957137,1,1,1
"Cdkl5",0.144963301035838,0.175487728060904,1,1,1
"Gm26533",0.144984542704816,0.0604082972866438,1,0.75,1
"D830024N08Rik",0.145062800844632,0.070980312660609,1,0.5,1
"Acin1",0.14522140066682,-0.0703731149267017,1,1,1
"Babam2",0.145393509370513,-0.0881473094125388,1,1,1
"Gng12",0.145466596631135,0.174524785657554,1,1,1
"Rnf34",0.145564952199269,-0.116189558305018,1,1,1
"Lancl1",0.145609382690069,0.189608991094577,1,1,1
"Adamtsl5",0.145643213985388,0.18792202025088,1,1,1
"Syne2",0.145662772299503,0.196706872117928,1,1,1
"2900093K20Rik",0.145704473882322,0.124868886045364,1,1,1
"Eif4g1",0.145785908495098,0.192579565203713,1,1,1
"Nsun7",0.14579706553267,0.0883695214417362,1,0.75,1
"Kmt2b",0.145896680702617,0.247591816260426,1,1,1
"Arfgef3",0.145967113614843,0.0661182802277112,0.75,0.75,1
"Tmed7",0.145976243818643,-0.0506606567178759,1,1,1
"Hipk3",0.145984811735322,0.192293931858216,1,1,1
"Gm31645",0.146072474150618,-0.0862719402320429,0.75,1,1
"Hectd2os",0.146088272652784,-0.056749669514204,0.75,1,1
"Zfp24",0.146134519148059,-0.111554338129571,1,1,1
"March2",0.146265319594093,-0.0775112364734643,1,1,1
"Galnt12",0.146351801804474,0.136903986147913,1,1,1
"Gadd45a",0.146500156326435,0.226331595248466,1,1,1
"Nup62",0.146506751307857,0.133114538705893,1,1,1
"Etfa",0.146548483672411,-0.0749815702599927,1,1,1
"E2f2",0.146628648792854,0.0725270933938844,1,0.75,1
"Olfr530",0.146689955134396,0.155357895645297,0.25,0,1
"Maff",0.146712365726671,-0.13070944863423,1,1,1
"Sfxn3",0.146725034211548,0.187413361672604,1,1,1
"Stt3a",0.146729894539403,-0.100559582324791,1,1,1
"Gm47882",0.146767395105096,-0.0505519765713729,0.25,0.75,1
"Prrc1",0.146819297953904,-0.112315281329588,1,1,1
"Bmp2",0.146867332577703,-0.0692686503821287,1,1,1
"Eldr",0.1468719347052,0.0525941273884953,0.75,0.75,1
"Fam227a",0.147047369966161,0.103645951212477,1,1,1
"Polr1a",0.147054674448593,0.157089111703627,1,1,1
"1700096K18Rik",0.147241258119171,-0.102850197301882,1,1,1
"Apc",0.14738631007521,-0.0544290845402598,1,1,1
"Shtn1",0.147443489223528,-0.0964620025998271,1,1,1
"Tmc6",0.147526890846599,0.157199332189485,1,1,1
"Cln6",0.147625677942345,0.145829155846954,1,1,1
"Plk3",0.147661250136777,0.141492717016274,1,1,1
"Cryzl1",0.147824043184616,-0.0651056366765637,1,1,1
"Gm46218",0.147849370496258,0.076430598577452,1,0.75,1
"Tsacc",0.147883589264434,-0.0914383188269783,1,1,1
"Cluap1",0.147954276794647,-0.117200013942788,1,1,1
"Tdp1",0.148057426832351,-0.0990801503193683,1,1,1
"Ahdc1",0.148112581159403,0.197572019970967,1,1,1
"Maz",0.148222190998657,-0.0777067730849169,1,1,1
"Fdxacb1",0.148229954726114,-0.102608963895938,1,1,1
"Tusc3",0.148307914592964,-0.0939694179398657,1,1,1
"Prox2",0.148392913880308,-0.0623051345351984,0.75,1,1
"Prr15l",0.148400423202667,0.16821102069551,1,1,1
"Fig4",0.148555665484266,-0.0955955370190995,1,1,1
"Sdc4",0.148557049709748,0.215934769231334,1,1,1
"Rnf227",0.148889625925975,-0.0818169496243708,1,1,1
"Pdgfra",0.148931042807593,0.0636777933380424,0.75,0.5,1
"Gm44836",0.148936647298548,0.0408570269614643,0.75,0,1
"Scin",0.148968203649353,-0.11617247844093,1,1,1
"Ell",0.148984137709397,0.152079372685666,1,1,1
"6330408M09Rik",0.149023574597095,0.107559449752201,1,1,1
"Mbip",0.149074707634554,-0.136430707749103,1,1,1
"Krt76",0.149220658426755,-0.171734472642673,0.5,1,1
"Smad9",0.149264763708723,-0.0584847940928899,1,1,1
"Flna",0.149331243981958,0.220040040450242,1,1,1
"Creld2",0.149412821491495,0.182841078170658,1,1,1
"Ttc25",0.149470783768811,-0.0575230881071278,0.5,1,1
"Slit3",0.149527617974079,0.0659589678945309,0.75,1,1
"Arf2",0.149541881784992,0.17502170027451,1,1,1
"Tmem54",0.149635072476882,0.107841710896256,1,1,1
"Dnajc30",0.149641600493871,0.201023193893579,1,1,1
"Kctd13",0.149826469099306,-0.105627466074623,1,1,1
"Rpl10",0.149868788118385,-0.0459299653622685,1,1,1
"Rnf111",0.150006916402547,0.192427859523878,1,1,1
"Zfp90",0.150124046649263,0.149725709775299,1,1,1
"B4galnt1",0.150133932866915,0.164559292125478,1,1,1
"Nabp2",0.150144255275902,-0.0746115006218304,1,1,1
"Usp50",0.150250652430925,-0.0688214332406443,1,1,1
"Sema7a",0.150287098256184,0.0462993004408192,1,0.25,1
"Yars2",0.150516368812106,0.161083619995924,1,1,1
"Cdon",0.150742248001448,0.217874780965829,1,1,1
"Optn",0.150860721827754,0.111936131476043,1,1,1
"Trim5",0.15093942613309,0.0978717259453239,1,1,1
"Uxs1",0.150968623695522,-0.0911149274092371,1,1,1
"Gm19426",0.150994327915869,0.085690222850116,1,1,1
"Saraf",0.151108974430877,-0.373258960124244,1,1,1
"Mettl8",0.151179125653792,-0.0953028123906692,1,1,1
"Klf4",0.151186867537116,0.24034704638465,1,1,1
"Hif1a",0.151386134149533,-0.0706337952396336,1,1,1
"Slc30a7",0.151629973754096,0.148962713375588,1,1,1
"Pus10",0.15165999413899,0.123043307949604,1,1,1
"Rgs16",0.151739639067687,0.059857654573247,1,0.25,1
"Ccdc115",0.151838985223211,-0.0953128690804719,1,1,1
"Tmem52",0.151947272071226,0.0542338137236738,0.5,0.25,1
"Btg1",0.151962558188892,-0.11429729066887,1,1,1
"Cttnbp2nl",0.151965078482343,-0.0954660562791818,1,1,1
"Bbof1",0.152008882319731,-0.0630111789428822,1,1,1
"Ndufv3",0.152135994164163,-0.474214533496967,1,1,1
"Slc2a3",0.152192321505875,0.0697388223696505,0.5,0.25,1
"Tmed3",0.152301697692962,-0.0552571755413554,1,1,1
"Slc25a1",0.152320800904278,0.194273134735116,1,1,1
"Plek",0.152339224441893,0.0637773457239512,0.5,0.75,1
"Mllt3",0.152348621416092,-0.0900362244890103,1,1,1
"Zer1",0.152362173219406,-0.102639957865155,1,1,1
"Zbtb34",0.152372171094573,-0.0895764350994819,1,1,1
"Prag1",0.152374204897442,0.156490911153374,1,1,1
"Hcfc2",0.152486122295286,0.17853955401758,1,1,1
"Mrm3",0.152538827327054,0.21149276398643,1,1,1
"Dnaja1",0.152613393510304,-0.0634172504371324,1,1,1
"Olfr591",0.152668758413721,0.0416022980029256,0.75,0,1
"Gm44982",0.152668758413721,0.0416022980029256,0.75,0,1
"Nit1",0.152689705369923,-0.111373642493377,1,1,1
"Nectin4",0.152734140320402,-0.133157773273402,1,1,1
"Prps1",0.152774950339722,-0.087387660725343,1,1,1
"Ttc36",0.152868245851771,0.173709473052808,1,1,1
"Ufm1",0.152905398675035,-0.0808615761798816,1,1,1
"Hypk",0.152990675080496,0.2122482921858,1,1,1
"Rrs1",0.153314237412161,0.179153226215071,1,1,1
"Brox",0.153379860645361,0.180028106297674,1,1,1
"Wdr35",0.153429783660008,-0.0785283301747468,1,1,1
"Trpm6",0.153496219765823,0.0539923640525612,0.75,0.25,1
"Cstdc5",0.153611514738283,-0.234522244520137,0.5,0.5,1
"Gnrh1",0.15376020369494,0.0471059664243301,1,0.5,1
"Scgb2b27",0.153816027319964,0.265874523321847,1,1,1
"Xlr3a",0.153829929683742,0.0482533890071002,0.5,0,1
"Rdh10",0.153913055709584,0.173838970608595,1,1,1
"Tcea3",0.154031902158789,-0.0915163023321102,1,1,1
"Gm26910",0.154035499375477,0.133580514940884,1,1,1
"Dand5",0.154099352419226,0.15252334891244,1,0.75,1
"Zbtb2",0.154167260035675,0.129650411967475,1,1,1
"Fam71e1",0.154285006816702,-0.0892807667721032,0.75,1,1
"Mknk2",0.154356008135891,-0.0714054965596897,1,1,1
"Nktr",0.154397111304882,-0.118387676804372,1,1,1
"Islr",0.15445986788493,0.108011489321024,1,1,1
"Vgll4",0.154465652845424,-0.0785648736048355,1,1,1
"Klc1",0.154501004609613,-0.0680629321572309,1,1,1
"Gm15491",0.154532110730595,0.0903093866436406,1,0.75,1
"Casd1",0.154644951026146,-0.0862654349327725,1,1,1
"CAAA01147332.1",0.154649125380781,0.0965190058054941,1,1,1
"Calml3",0.154658284537154,-0.460560552571529,1,1,1
"Kcnc3",0.154688451021004,0.0812333175449982,1,0.75,1
"Pigk",0.154705360093239,0.253521388497317,1,1,1
"Brd3",0.154740684624533,-0.0732439596867076,1,1,1
"Prr5l",0.154799091064982,-0.0560496801427375,1,1,1
"Gnai2",0.154842550571072,-0.0847863822506113,1,1,1
"Tmem79",0.154986296389357,0.137849109002038,1,1,1
"Chd7",0.155015401466914,-0.0818991887723511,1,1,1
"Mlph",0.155053582163806,0.15347614174273,1,1,1
"Sptb",0.155160334527328,0.0712087560270547,0.75,0.5,1
"Naa35",0.155166868046533,-0.0773280823071831,1,1,1
"Dennd5b",0.155457276339395,-0.0915796553740762,1,1,1
"Mtdh",0.15552409580596,-0.0511008839282834,1,1,1
"Gps2",0.155580778853365,-0.0982283967256894,1,1,1
"Cmtm7",0.15567288819699,-0.0700393129409879,1,1,1
"Spag5",0.155796823040753,0.17005522738824,0.75,0.5,1
"Uxt",0.156070114213166,0.164071997369647,1,1,1
"Serpinb6a",0.156309631883812,0.226140748502828,1,1,1
"Pinlyp",0.156404042706177,0.22842545866735,1,0.75,1
"Snrnp27",0.156422739169087,-0.0677344140549937,1,1,1
"Gins4",0.156430147032383,0.17152273224916,1,1,1
"Plekhh3",0.156533648159109,-0.0963795281608432,1,1,1
"Phf20l1",0.156594019901476,-0.0730752900603672,1,1,1
"Slc38a7",0.156601091604222,0.14265332050785,1,1,1
"Lsm14a",0.156649490007846,-0.0552445512489355,1,1,1
"Ccp110",0.156683750838907,0.143209424741944,1,1,1
