"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cyb5b",0.0541097004211965,0.393132701609565,1,1,1
"Cbarp",0.0541433811016115,0.255574473274398,1,1,1
"Ankrd26",0.0541576559309161,0.336018488281232,1,1,1
"Plekha7",0.054175735930297,0.386457735972081,1,1,1
"Vps16",0.0542309675078077,0.307566834175378,1,1,1
"Ints2",0.0542830117219943,0.257110503104275,1,1,1
"Wdr12",0.0542856184265416,-0.0391976970501769,1,1,1
"Zfp458",0.0542959379624021,0.182951535493499,1,1,1
"Gm26788",0.0543318772679185,0.130363002273467,0.75,1,1
"Sdf2",0.0543557252916047,0.0520106518961703,1,1,1
"Klhl3",0.0543675682209279,0.148716307576149,1,1,1
"Cflar",0.0544526709236236,0.414232237561273,1,1,1
"Hmgxb3",0.054453528275279,0.33911665699483,1,1,1
"Pygo1",0.0544778656047478,0.123352617394237,1,0.75,1
"AI987944",0.0545057267437254,-0.0861529480021759,1,1,1
"Phc2",0.0545068418792953,0.0346679271827104,1,1,1
"2700046G09Rik",0.054630737326151,-0.118163299010958,1,1,1
"Gnb1",0.0546721093628783,-0.183273861193186,1,1,1
"Adrb3",0.0547285399790743,0.252344802984534,1,1,1
"Usp33",0.0547493024946007,0.374100097664359,1,1,1
"Zfp764",0.0547842650525173,0.176787531145659,1,1,1
"Rgs17",0.0548134394817265,0.228876373110448,1,1,1
"Dhx38",0.0549010470334172,0.315394294997429,1,1,1
"Lrrc47",0.0549307031454688,0.334003720896908,1,1,1
"Ghitm",0.0549351004972192,0.0611500683550382,1,1,1
"Rpgr",0.0550626329773052,0.288001350530294,1,1,1
"Pafah1b2",0.0551056862293118,0.00749410247001514,1,1,1
"Ppard",0.0551739708744888,0.314450131872704,1,1,1
"Slc35g1",0.0551952559796158,0.394308625735412,1,1,1
"Rgs6",0.0552674561054934,0.0993602315468396,0.75,0.25,1
"Ppp1r8",0.0553923778084771,0.268615691826031,1,1,1
"Tssc4",0.0554780480711177,-0.0594758609141208,1,1,1
"Egr4",0.05550549577156,0.227186431867731,1,1,1
"Csnk1a1",0.0556112859243578,0.0874896386621795,1,1,1
"Akt1s1",0.0556185059351709,0.0226251572443581,1,1,1
"Ndel1",0.0556941544202591,0.415631388190439,1,1,1
"Mllt1",0.055772859982688,0.293291081219714,1,1,1
"Nle1",0.0557768938467437,-0.101801676110173,1,1,1
"Ilvbl",0.0558186548490468,-0.0445532484578798,1,1,1
"Lman2l",0.0558422753740612,-0.0727600908020425,1,1,1
"Slc12a6",0.05589120471388,0.372363536293076,1,1,1
"Mfsd14a",0.0559260058465939,-0.00194657862503511,1,1,1
"Ccni",0.0559366241229214,0.0618632069661981,1,1,1
"Ntmt1",0.0559589441695884,-0.0489719271130582,1,1,1
"Pik3r1",0.0559667945326792,0.484335108081973,1,1,1
"Exoc7",0.0559788471054392,-0.0216343232091791,1,1,1
"Wdr46",0.0559799068733098,-0.0459790690765425,1,1,1
"Abi1",0.0560148799216242,0.430471531014458,1,1,1
"Mtfr1",0.0560292956891603,-0.0519103172552434,1,1,1
"Srp54a",0.0560856329582727,0.29781016454696,1,1,1
"Sulf2",0.0561169089804071,0.141751091858638,1,0.75,1
"Dnmbp",0.0561389512218893,0.280559257276573,1,1,1
"Cpm",0.0561786214318794,0.389071960706987,1,1,1
"Pnpla6",0.0561894988423086,0.307173114106423,1,1,1
"Ampd3",0.0562476283636114,0.297993311995308,1,1,1
"Tfip11",0.0562672367918646,0.266683453104599,1,1,1
"Gm15987",0.0563608082083945,0.214511445623806,1,1,1
"Utp6",0.056386123907446,0.358334703195007,1,1,1
"Atp9a",0.0563927450711328,0.346746205636181,1,1,1
"Spata2",0.0564113540843812,0.287069479858253,1,1,1
"Pcnx2",0.0564480353726806,0.0723340690901089,0.75,0,1
"Sema4g",0.0564480353726806,0.0723340690901089,0.75,0,1
"Gm14206",0.0564641716349862,0.118993269683426,1,0.75,1
"Kif1bp",0.0565133569425372,-0.0511602773913367,1,1,1
"Styk1",0.0567367239886013,0.168287630942947,1,1,1
"Pgpep1",0.0567480354777404,-0.06712208944082,1,1,1
"Dcp2",0.0567659738653372,0.337734621269655,1,1,1
"Gfra1",0.0568545947105723,0.233245139975351,1,1,1
"Tnrc6c",0.056883187183097,0.0487934105215704,1,1,1
"Mia3",0.0569001259425534,0.445364894946293,1,1,1
"Mbnl2",0.0569485078300888,0.109134238760552,1,1,1
"Gm16283",0.0569662481589899,0.0742841346270053,1,0.25,1
"Plk5",0.0571891740571291,-0.0648663426092853,1,1,1
"Galnt4",0.0572632670107375,0.2152547715948,1,1,1
"Foxa1",0.0573394600990483,0.461362743524521,1,1,1
"Pura",0.0573686498824442,0.108733481793646,1,1,1
"Gk5",0.0573738665367255,0.282247430807275,1,1,1
"Zfp185",0.0573790423797567,0.301756403132361,1,1,1
"Rnmt",0.0574553346243862,0.368919443910926,1,1,1
"Dhx9",0.0574696962911231,0.421892201032217,1,1,1
"Rubcn",0.057479519588048,0.265150000571332,1,1,1
"Racgap1",0.0574884980681084,-0.0997424200065111,1,1,1
"Cetn4",0.0574996911650983,0.199145064613359,1,1,1
"Dtd2",0.0575075870633307,-0.0422225072246949,1,1,1
"Tmem29",0.0575581271717456,-0.0673829712999554,1,1,1
"Ppp6r2",0.0576446851499996,0.335282919318545,1,1,1
"Pthlh",0.0576450914912626,-0.0317666849282243,1,1,1
"Mxd1",0.0577591305416251,0.313288355842457,1,1,1
"Tgs1",0.0579170568993995,0.000500972949629475,1,1,1
"Zfp952",0.0579298284857425,0.239646316605793,1,1,1
"Nlrx1",0.0579709921388089,0.198095517168298,1,1,1
"Sqle",0.0579778207823377,-0.0273005955708819,1,1,1
"Fmnl2",0.0579796044960181,0.363994335153331,1,1,1
"BC051077",0.0580130059671256,0.0687281038878758,0.75,0,1
"Poc1a",0.058118708950353,-0.109843096375888,0.75,1,1
"Api5",0.0581915097628162,0.0200192824263005,1,1,1
"1700010I14Rik",0.0582454907187783,0.128792429207984,1,0.75,1
"Cuedc1",0.0582984785430137,0.418715395847101,1,1,1
"Nr1h3",0.0583881825197273,-0.0984151540927294,0.5,1,1
"Mbip",0.0584039878918932,-0.0756469347881382,1,1,1
"Susd4",0.0584128549931427,0.270612920232352,1,1,1
"Rasef",0.0584721297711925,0.315692375292739,1,1,1
"Scgb1b27",0.058488594993371,-0.0854061445531047,0.5,1,1
"Pigo",0.0585078249935384,0.214694322098357,1,1,1
"Ltc4s",0.0586671882172705,-0.0955498781745354,0.75,1,1
"Amy1",0.058747387549356,0.135029744124852,1,1,1
"Fam20c",0.0587775514854354,0.251379948444161,1,1,1
"Acbd3",0.0587914617713341,-0.0123969041065247,1,1,1
"Plcg1",0.0588098533897994,0.31413415914739,1,1,1
"3110039M20Rik",0.0588225825842848,0.351039146828986,1,1,1
"BC017158",0.0588262393055979,0.219944677191842,1,1,1
"Cntrob",0.0588607797958313,0.258616809259905,1,1,1
"Zfp358",0.0588661666440627,-0.0643775465930441,1,1,1
"Snhg5",0.0589042655049411,0.350133412160605,1,1,1
"Calm2",0.0589336798797081,-0.170117685174611,1,1,1
"Gm43848",0.0589581540010542,0.110976769933264,1,0.75,1
"Gpt",0.0589642499340349,0.368014623285111,1,1,1
"Pold4",0.0590377170321175,0.0291296300953255,1,1,1
"Arhgap26",0.0590753267016794,0.343216776301358,1,1,1
"Apopt1",0.0591534554333462,0.0430552873617298,1,1,1
"Kidins220",0.0592737124880953,0.397599755186383,1,1,1
"Rbpjl",0.0593047750932152,0.11120068724504,1,0.5,1
"Srrd",0.0593251851357081,-0.0978173720100564,1,1,1
"Rnf40",0.0593810122732583,0.263803385753776,1,1,1
"Elavl1",0.0594168794855722,0.0141687120185916,1,1,1
"Dazap1",0.0594539389270487,0.0111050769893231,1,1,1
"Def8",0.0594581311389766,0.242642657944738,1,1,1
"Cdadc1",0.0594617437835524,0.326069428367759,1,1,1
"Gm13166",0.0594654005090713,0.0992202959053026,1,0.75,1
"Scrg1",0.0595119630064785,-0.0993637081566832,0.75,1,1
"Amacr",0.0595450667287645,-0.0777345118291051,1,1,1
"Pqlc1",0.0596030954909799,0.381534318877049,1,1,1
"Dhx57",0.0597287557712946,0.258770034954977,1,1,1
"Gm3734",0.059739964680933,0.0669743436584065,0.75,0,1
"Plk3",0.0598027907274035,0.309128307134358,1,1,1
"Ankrd54",0.0598089711286251,-0.0624539339068517,1,1,1
"Kdm5b",0.0598224405122764,0.406277046656675,1,1,1
"Rit1",0.0598464772768147,-0.0835958416364826,1,1,1
"Sumf2",0.0599065520137256,-0.106052855917317,1,1,1
"Yipf3",0.0599290377572858,0.0337493915748155,1,1,1
"Necap2",0.060025402854894,0.0108641987239179,1,1,1
"Uri1",0.0600771455950095,0.0216378417671173,1,1,1
"Poglut3",0.0601026455266578,0.331082897068239,1,1,1
"Zfand2b",0.0601274617820792,-0.0446113644474307,1,1,1
"Slc17a7",0.0602245354104886,0.0729418133493285,0.75,0.25,1
"Mak",0.0602377458302225,0.0890958583725363,1,0.75,1
"Gm27010",0.0603392462394402,0.166697303009555,1,1,1
"Fam117b",0.0604010210418963,0.333466813049568,1,1,1
"Rab5a",0.0604737356414069,0.0569157356590074,1,1,1
"Shank2",0.0604827211890968,-0.0545066072509846,0.25,1,1
"Fgd6",0.0604982939695383,0.226483051851972,1,1,1
"Rrp12",0.0605009680967502,0.192173017116651,1,1,1
"Tc2n",0.0605772069269623,0.320056993568779,1,1,1
"Pprc1",0.060595939254546,0.264145453256067,1,1,1
"Etfdh",0.0607299491665284,-0.0508939792888117,1,1,1
"Tmem265",0.0607326878000334,0.233680101535107,1,1,1
"Aurkb",0.0609565174314604,-0.0942497702678113,0.75,0.75,1
"B230219D22Rik",0.0609585301294052,0.0716301232019685,1,1,1
"Smg7",0.0609694945340042,0.378842227875233,1,1,1
"Rasgef1b",0.0609781834029166,0.204931078663869,1,1,1
"Gm11613",0.061034890055621,0.182614173217156,1,1,1
"Muc13",0.0610828551656693,-0.0600722497734723,0,1,1
"E4f1",0.0612040047485257,0.328791759578178,1,1,1
"Cyfip1",0.0612112368624162,0.428773879597237,1,1,1
"Mageh1",0.0612275092365838,-0.070449456560524,1,1,1
"Cfap69",0.0612759846661744,0.14985834104366,1,1,1
"Crbn",0.0612990697978438,-0.0750629775255447,1,1,1
"G6pc3",0.0613538470692097,-0.0206980742958853,1,1,1
"Gm40155",0.0614714464371034,0.0954095125482699,1,0.5,1
"3830408C21Rik",0.0615241771045829,0.133387509123934,1,1,1
"Zfp219",0.0615407669086774,0.39328733848025,1,1,1
"Avl9",0.0615501732363742,0.408600954277059,1,1,1
"Bhlhe22",0.0616290916387258,0.146462732889155,1,1,1
"Pcdhga12",0.0616291657600002,0.190256357264753,1,1,1
"Lima1",0.0616494658514296,0.471386403584903,1,1,1
"Trps1",0.0617235656752221,0.365217559355287,1,1,1
"Txlng",0.0617322647624876,0.336471024639896,1,1,1
"Mau2",0.0617322958845104,0.379635370911895,1,1,1
"Gm26583",0.0617527475735225,0.109609123929145,1,0.75,1
"Dpyd",0.0618218560712639,0.259594405541118,1,1,1
"Nr2e1",0.0618668765979162,-0.0579031384221149,1,1,1
"Cyth1",0.061886136673588,0.293158010410937,1,1,1
"Pax6",0.0619143187207653,0.383416471012004,1,1,1
"Ndufaf7",0.0619199402526257,-0.0384384955165793,1,1,1
"Atxn2",0.0619777976149159,0.425607004502799,1,1,1
"Mta1",0.0619914439206455,0.378992993744585,1,1,1
"Rab6a",0.0619950192087138,-0.124246212239586,1,1,1
"Rpe",0.0619978054359491,0.367793388094853,1,1,1
"Abcb1b",0.0620159206648316,0.195086449236342,1,1,1
"Gm48604",0.0620657962700352,0.160610898738915,1,1,1
"Oxr1",0.0620906797663176,0.363600693176812,1,1,1
"Strn4",0.0621203654105937,0.354371909552258,1,1,1
"Tstd1",0.0621676393670328,-0.0630240965205178,0.25,1,1
"Cpsf3",0.0622104160291389,-0.014329263105226,1,1,1
"Cdyl",0.0622662455847554,0.291692077898192,1,1,1
"2610528A11Rik",0.0622796421179457,-0.207201017406264,0.75,1,1
"1700108F19Rik",0.0622849465266705,0.149183265542938,1,0.75,1
"Htra2",0.0623198297914902,-0.0237638261202806,1,1,1
"Mzt2",0.0624163920879259,-0.00127976978766065,1,1,1
"Grhl1",0.0624575060380364,0.308870648338609,1,1,1
"Blzf1",0.0624804056376661,0.354296159381317,1,1,1
"Rsu1",0.0627477557230447,0.00328888981362285,1,1,1
"Pja1",0.0627706124036245,-0.0419373626500177,1,1,1
"Zbtb6",0.0628084135360246,0.301376242575909,1,1,1
"Dcaf13",0.0629144475763117,-0.0658347068032978,1,1,1
"Hyal2",0.0629356234506419,-0.00377976947559222,1,1,1
"Tmem141",0.0629517827951414,-0.00780064784347045,1,1,1
"Gm16559",0.0629568219031185,0.0689230228188638,1,0.25,1
"Rrp15",0.0630128794134358,-0.0423885495842324,1,1,1
"Invs",0.0630261098335415,0.207117324203739,1,1,1
"Mcf2l",0.0630317588631706,-0.0863769630423088,1,1,1
"Fuca2",0.0631287934645369,0.017359825382207,1,1,1
"Arid2",0.0631603412048427,0.374249487836349,1,1,1
"Gm20045",0.0631692394487156,0.267008329379,1,1,1
"Sac3d1",0.0631787632515725,-0.0805093217085109,1,1,1
"Ets1",0.0632750493642585,0.444428732654981,1,1,1
"Thada",0.0632914457123122,0.226736135856639,1,1,1
"Tmsb15b2",0.0633317674658582,-0.0770452622143933,1,1,1
"Gm47121",0.063359780474587,0.101595844121633,1,0.5,1
"D430042O09Rik",0.063382719030564,0.351074266939174,1,1,1
"Gm38394",0.0634147996842563,0.190454317219388,1,1,1
"Plin2",0.0634571295912281,-0.050232588784874,1,1,1
"Chn1os3",0.0635036829121772,0.105145511318214,1,0.75,1
"Faap100",0.0635275978602236,0.283409130293869,1,1,1
"Khnyn",0.0635450075157487,0.253465418363051,1,1,1
"Mnt",0.0636156668580664,0.329786117560163,1,1,1
"Pou5f2",0.0636493068831458,0.183097970217917,1,1,1
"Islr",0.0637060169181223,0.188763704734994,1,1,1
"Maged2",0.0637809600660989,-0.0336212554831861,1,1,1
"Szt2",0.0638091581585051,0.226091802701079,1,1,1
"Hnrnph3",0.0638791961159854,0.0192402876885172,1,1,1
"Nckap1",0.0638907306043917,0.444513865854443,1,1,1
"Golt1b",0.063919690110607,-0.0583010538270616,1,1,1
"Usp47",0.0640444775183635,0.424703129751348,1,1,1
"Tmco4",0.0641921741990895,0.289939438164522,1,1,1
"Adi1",0.0642034049441378,0.347377714716338,1,1,1
"Slc9a6",0.0642173016537575,0.296221927140411,1,1,1
"Ttc6",0.0642676701132697,0.376088471152834,1,1,1
"Heatr1",0.0644038724126375,0.286113009951243,1,1,1
"Fkbp14",0.0644243130178455,-0.0901529683104298,1,1,1
"Tacc3",0.0645541884009645,-0.093464087902692,1,1,1
"Ldb1",0.0645625796227399,0.378724827040861,1,1,1
"Espn",0.0646028971702767,-0.117043306518808,1,1,1
"Fsip1",0.0646201874487777,0.0942874089665882,1,0.5,1
"Necab1",0.0646552962403408,-0.0956870256127602,0.75,1,1
"Bloc1s6",0.0646836225123803,-0.0209489398302388,1,1,1
"Adamtsl1",0.064803224213482,0.337113753658454,1,1,1
"Ccna2",0.0648219667742834,-0.0959962685020042,1,1,1
"Gtf2h4",0.0648293728834994,-0.0913917649180129,1,1,1
"Cd3e",0.0648353768112721,0.0687280551908693,0.75,0,1
"Gm45464",0.0648695847589802,0.150032087524644,1,1,1
"Dglucy",0.0648976824426597,0.205089267234247,1,1,1
"Arhgef7",0.0648988774970513,0.33749876568429,1,1,1
"Gm14964",0.0648989879515736,-0.0945871314920192,0.75,0.75,1
"Mrtfa",0.0649134421501646,0.271192965575047,1,1,1
"Akr1b7",0.0650177656650383,-0.0828293319542448,0.75,1,1
"Ccng2",0.0650996634441048,0.308529099144051,1,1,1
"Dlgap5",0.0651849426010561,0.250166202464781,1,1,1
"Ccdc173",0.0651893231842329,0.201694891825336,1,1,1
"Il18bp",0.0653209513668481,0.123262888361932,1,0.5,1
"Snx30",0.0653666680593104,0.198622379331174,1,1,1
"Rev3l",0.0654252242311057,0.389296844102849,1,1,1
"Luzp2",0.0655501063729529,0.181799848733776,1,1,1
"Calr",0.0655660536849113,0.0836014488693444,1,1,1
"Baz2a",0.065670732551383,0.407751556526709,1,1,1
"Ovol2",0.0656760946707928,-0.0682569602401588,1,1,1
"Ndst2",0.0656827204076224,0.229579902230914,1,1,1
"Rrp1b",0.065823914553838,-0.0817733073365952,1,1,1
"Flvcr1",0.0658366325246826,0.296548380722929,1,1,1
"9230112E08Rik",0.0659559773485043,0.108822264272505,1,0.75,1
"Rncr4",0.0659663653210465,0.101531290981068,1,0.75,1
"Slc25a32",0.0660162275595637,0.320313857244751,1,1,1
"Kif7",0.0661003461611073,0.066595368494373,0.75,0,1
"Ier5l",0.0661100025907932,0.03227610750668,1,1,1
"Vdr",0.0662112470993033,0.289547996980144,1,1,1
"Pdlim3",0.0662868679748762,-0.10495546530142,1,1,1
"Gm10516",0.0663162252156909,0.132141885268963,1,1,1
"Ces1e",0.0663259743334548,0.302441879686896,1,1,1
"Lrrc74b",0.0664806960783288,-0.0741447884266244,0.5,0.75,1
"Capzb",0.0664928931184769,0.0819332729178041,1,1,1
"Zfp184",0.0664965143238098,-0.0957471517987658,0.75,1,1
"Sdccag8",0.0665283279502829,0.265530528486486,1,1,1
"Acer3",0.0665659115503587,0.389588206677952,1,1,1
"Rabggta",0.0667248579345538,-0.0693560987145991,1,1,1
"Slc38a9",0.0668077311904533,0.307587472074593,1,1,1
"Rab32",0.0668107234549006,0.231189902148105,1,1,1
"Frmd4b",0.0668323404017754,0.301176769801053,1,1,1
"Rmi2",0.066832805417814,0.115837732999613,1,1,1
"Sugp2",0.0670547360340556,0.265052137130054,1,1,1
"Rnf43",0.0670828671308761,0.295278888951551,1,1,1
"Haus1",0.067149980196107,-0.0736016434932207,1,1,1
"Il23a",0.0671631579091123,0.0648952276308192,0.75,0,1
"Zfr2",0.0671660317576038,0.159805443058655,1,1,1
"Ptpn2",0.0672724182538517,0.00229732234042479,1,1,1
"Ints13",0.0673404254007311,0.352010244098454,1,1,1
"Krtdap",0.0674131977264042,-1.22369519228822,0.5,1,1
"Ankra2",0.0674482284686473,0.351111047191741,1,1,1
"AA986860",0.0675334133174321,0.198042542140813,1,1,1
"Dyrk1a",0.0676384432142578,0.371264467083104,1,1,1
"Notch2",0.0676512056461641,0.370728027079237,1,1,1
"Bcat2",0.0676806153031483,-0.0196839518741462,1,1,1
"Ifi27l2a",0.0677654233577825,0.483773007593748,1,1,1
"Fut9",0.0678118338715841,0.142994377904278,1,1,1
"Glipr1",0.0679712955060995,0.096795210558011,0.75,0.5,1
"Maf1",0.0679993000425303,-0.0144926982554431,1,1,1
"Mrpl49",0.0682339391245399,-0.0312123980844461,1,1,1
"Tiam2",0.0682475889297298,0.181749808257232,1,1,1
"Rhbdd3",0.0683575181325372,0.286786919964612,1,1,1
"Utp14a",0.0684131473973173,-0.0105050477373584,1,1,1
"Cstf2t",0.0684470485396415,0.302968999341526,1,1,1
"Il6",0.0685266959688563,-0.261152398337486,1,1,1
"Lats1",0.0685882063111359,0.370459206288505,1,1,1
"Sapcd2",0.0685920698103823,-0.0605688322869313,0,0.75,1
"Tnk1",0.0686125229954754,0.359706750739457,1,1,1
"Abcc3",0.068629967010708,0.205037298396466,1,1,1
"Atpaf1",0.0686892554369143,-0.044274012461377,1,1,1
"Fmod",0.068696543918467,0.122142302609471,1,0.75,1
"Col20a1",0.0687043623226764,0.0899751380364959,1,0.5,1
"Dhx37",0.0687186312439347,0.240265603223144,1,1,1
"Ccdc153",0.0687252751709862,-0.307508310995641,1,1,1
"Celf1",0.0687343875766791,0.437390216176263,1,1,1
"Slc39a10",0.0687388177702709,0.418269451436142,1,1,1
"Sf3a3",0.0689447134158342,0.0372528392449225,1,1,1
"Aldh1a7",0.0690355450812084,0.28783210413886,1,1,1
"Mterf4",0.0690478724264719,-0.0540460177444615,1,1,1
"Abraxas2",0.069054323209003,-0.0131994194088105,1,1,1
"Cdk5rap2",0.0691089481364043,0.295312998075522,1,1,1
"Gas6",0.0691652723820284,0.0915760985311884,1,1,1
"Zfp69",0.0692210077719313,0.0866255772772513,0.5,0.5,1
"Rasa1",0.0692289439268516,0.414878125697428,1,1,1
"Gnpat",0.0692438644350933,0.28563261450891,1,1,1
"Cadm1",0.0693284627089256,0.012570069722628,1,1,1
"Tmem212",0.0693806019539549,-0.337427186945897,1,1,1
"Psd",0.0694620213596072,0.160455405244187,1,1,1
"Bfar",0.0695239359025271,0.379496466778588,1,1,1
"Frk",0.0695347482093794,0.281293818879572,1,1,1
"Cmas",0.0695471719967911,-0.019495606960013,1,1,1
"Mcc",0.0696739387169025,0.326882986735928,1,1,1
"Pdhb",0.0697362359795933,0.0635019992614581,1,1,1
"Gm21814",0.0697730079780107,-0.0868435035144863,1,1,1
"Acaca",0.0698678006132029,0.294237162850306,1,1,1
"Zfp317",0.0699196083365236,0.27033559663814,1,1,1
"Necap1",0.069919628872194,0.27253593141963,1,1,1
"Vars2",0.070060016549911,0.240807587814317,1,1,1
"Vps33a",0.0700666131199356,0.272819410391433,1,1,1
"Togaram1",0.0701195017926479,0.314102186782643,1,1,1
"Fitm2",0.0701255616023406,0.244426907328919,1,1,1
"Bag5",0.070173272517518,0.0187691423686961,1,1,1
"Gm10115",0.0701813288631071,0.140828156801426,1,1,1
"Pls1",0.070308020708441,0.312170089016484,1,1,1
"Ralgapb",0.0703814088369624,0.356083932454508,1,1,1
"Clcn5",0.0704052071032526,0.274400698412018,1,1,1
"Epb41l4a",0.0704189661134549,0.338616400140572,1,1,1
"Mxd3",0.0704286105403186,-0.0809771797631988,0.5,0.75,1
"Tnfsf13",0.0704958844858871,-0.0610235841615543,1,1,1
"Ccdc82",0.0705221475390773,0.349077012371538,1,1,1
"Nipa1",0.0706193849488193,-0.0769164894965439,1,1,1
"Tfdp1",0.0706936958256946,-0.0215079670826139,1,1,1
"Tmtc3",0.0706951890926066,0.330345887630395,1,1,1
"Il1r1",0.0706981126488272,-0.0561606134565231,1,1,1
"Noc3l",0.0707492868491262,0.333633278333482,1,1,1
"Bmp7",0.0708047584241615,0.35972964959366,1,1,1
"Mcidas",0.0708124451386423,0.0798941034432261,0.75,0.5,1
"Zfp938",0.0708732644997338,0.187143915647805,1,1,1
"Itga1",0.0709287566832967,0.240022859106241,1,1,1
"Mob2",0.0712376734729955,0.0105897251454693,1,1,1
"Gm11713",0.0712810412185002,-0.0955973451990182,1,1,1
"Hyal1",0.0713380263186222,0.353847477065783,1,1,1
"Scaf11",0.0713390649844771,0.079392014731715,1,1,1
"Ctnnal1",0.0713591511808602,0.366426413710808,1,1,1
"Smo",0.0713671424777521,0.388860503962061,1,1,1
"Gm37634",0.0713874266883945,0.0745703234464841,1,0.5,1
"Zadh2",0.0714108119554034,0.389427568787884,1,1,1
"Trak1",0.0714300684918587,0.282545021932758,1,1,1
"Zfp148",0.0714512127716979,0.420749620574341,1,1,1
"Supt7l",0.0714624953887613,0.202400161365213,1,1,1
"Ubac1",0.0715133645253822,-0.0480098242158076,1,1,1
"Ttc8",0.0715458512460848,-0.0722288336956931,1,1,1
"Plekhs1",0.0716681388270544,0.218716406892988,1,1,1
"Gale",0.0716968527723185,-0.101256015658862,1,1,1
"Zfp629",0.0717070152614263,0.277609634918347,1,1,1
"Ntrk2",0.071744212766495,-0.0804103931303128,0.75,1,1
"Rrp36",0.0717872788242656,-0.073509608325369,1,1,1
"Rad23a",0.072145372708944,0.0460855081840447,1,1,1
"Thbs1",0.0721857425593723,0.742552326494063,1,1,1
"Mmp23",0.0722064432526461,0.0769841735897463,0.75,0.25,1
"Pias2",0.0722121163324764,0.3320860830916,1,1,1
"Akt3",0.0722207312666102,0.235661224374103,1,1,1
"Tysnd1",0.0722290540997925,-0.0740677982357745,1,1,1
"Slc8a1",0.0722475560229543,0.327143099938952,1,1,1
"Tlk1",0.0722534993406171,0.0251457406562783,1,1,1
"Pcp4l1",0.0723652065473213,-0.53577932091986,1,1,1
"Rab4a",0.0723842389868384,-0.0717959734389548,1,1,1
"Gsk3a",0.072384941690667,0.409783277462537,1,1,1
"Rnf182",0.0724083366578474,-0.0555816763474652,0,1,1
"Gpr180",0.0725956459832008,-0.0640198147178019,1,1,1
"Ly6g6d",0.072617292056809,-0.0821636233662639,1,1,1
"Gpaa1",0.072710907994626,0.0123389799278765,1,1,1
"Scaf1",0.0727428965530316,0.336899342687139,1,1,1
"4921516A02Rik",0.0727430176482238,0.092631694859225,1,0.75,1
"Tuba4a",0.0727807597011711,0.0291963976063852,1,1,1
"Podxl",0.0728093410988735,-0.0568555167561806,0,1,1
"1700113A16Rik",0.0728691497223374,-0.0731316788482699,1,1,1
"A430018G15Rik",0.0728921384448486,-0.0442197660061485,1,1,1
"Btg1",0.0729964225826997,0.507012938804702,1,1,1
"Elp1",0.0730013918448314,0.279142154468653,1,1,1
"Dact1",0.0730337782398753,0.0782605328789148,1,0.5,1
"Nt5e",0.073060990228143,0.37711296147527,1,1,1
"Isy1",0.0730657904973187,0.350973543406879,1,1,1
"Nr4a1",0.0730867660496781,0.490114244199875,1,1,1
"Rpia",0.073116100686816,0.340270178308437,1,1,1
"Ltv1",0.0731275692092149,-0.00574419902359335,1,1,1
"Dennd4a",0.0731425561142272,0.25939744803865,1,1,1
"S100a5",0.0731750671988652,-0.637475176152726,1,1,1
"Nudt19",0.073211461796319,-0.0291674849794815,1,1,1
"Stk16",0.0732404862975106,-0.0375106596064965,1,1,1
"Kcnmb4",0.0732796498770852,0.0802663058917679,0.75,0.5,1
"Cttn",0.0733576038898776,0.417818995704874,1,1,1
"Szrd1",0.0734184342380979,0.370769511251013,1,1,1
"Hcst",0.073438656463147,0.118248693342806,1,0.75,1
"Trerf1",0.0734825066914386,0.292530205618541,1,1,1
"Ikbkg",0.0734974863737703,0.258374172982346,1,1,1
"Aard",0.0735087585356661,-0.0654308671107353,0.5,1,1
"Reps1",0.0735153682938574,0.330102993823236,1,1,1
"Mphosph10",0.0735790860744687,0.020726008237261,1,1,1
"Vps37d",0.0736315253187802,-0.0883020937522665,1,1,1
"Ipo9",0.0737320427065847,0.28271342154718,1,1,1
"Dnajc11",0.0737354541781356,0.327651565421978,1,1,1
"Chchd3",0.0738239025186019,0.0265070426509617,1,1,1
"Zan",0.0739261090385471,0.079462479339907,1,0.5,1
"Fstl5",0.0739679111185025,-0.603333225448156,1,1,1
"Cldn12",0.0740101979160736,0.250397228929827,1,1,1
"Tnfsf12",0.0740324308616805,-0.0862685027454775,1,1,1
"Zfp462",0.0741086540468189,0.389088272691392,1,1,1
"Stx17",0.0741556409578058,0.363470611675962,1,1,1
"Cacnb3",0.0741896867740523,-0.059964309435671,0,0.75,1
"Fgd1",0.074371126397475,0.248178518625713,1,1,1
"Ska1",0.0743789920330096,-0.0752208287406051,0.5,1,1
"Idh1",0.0743907489075991,0.049280514346283,1,1,1
"Maip1",0.0743928047192122,-0.0103811523183295,1,1,1
"Tff2",0.0744011455389036,-0.405926813884212,1,1,1
"Bicd1",0.0745228998196114,0.324764189074592,1,1,1
"Tmod2",0.0745905667814271,-0.0575288526668938,0,1,1
"Gm7467",0.0745946062839402,-0.0829968153101546,1,1,1
"Uggt2",0.074674546876054,0.126286699562114,1,1,1
"Zfp668",0.0746753884678505,0.200700102179891,1,1,1
"Them6",0.0746903147887754,-0.0798581588020577,1,1,1
"Ctsw",0.0747573416438374,0.0715788338763759,0.75,0.25,1
"Bsdc1",0.074760104506409,0.346135039283891,1,1,1
"Gm29488",0.0748097846275681,0.186048237529653,1,0.75,1
"Gm49519",0.0749437237124359,0.106991950382717,1,0.75,1
