"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Atg4d",0.680697713313167,-0.178444238036658,0.75,1,1
"Hgh1",0.68076121589686,-0.313299754723027,0.75,1,1
"Lmnb2",0.68077051497917,-0.295888028883459,0.75,1,1
"6330408M09Rik",0.680849331624993,-0.348179973590996,0.75,0.667,1
"Gm16196",0.681007202991975,-0.356578021785938,0.75,0.333,1
"Slc30a5",0.681084415029207,-0.153715988030491,0.75,1,1
"Rangrf",0.681282937762481,-0.4423861527448,0.75,1,1
"Gm15472",0.681311843550477,-0.335466327223078,0.75,0.667,1
"Kti12",0.681365935031771,-0.195386473232598,0.75,1,1
"Mipol1",0.681370865315711,-0.36168827555211,0.75,0.667,1
"Cnot9",0.681408763299588,-0.219381082203422,0.75,1,1
"Ifng",0.681492225122987,-0.390182001216205,0.5,0.333,1
"Pfn2",0.681645762865569,-0.390796950555873,0.75,0.333,1
"Sema3f",0.681645762865569,-0.389497263147175,0.75,0.333,1
"Garnl3",0.681802377734814,-0.389869122703581,0.75,0.333,1
"Per2",0.681802377734814,-0.390112537325973,0.75,0.333,1
"Rce1",0.68194840544128,-0.174694761058929,0.75,1,1
"Mpzl3",0.68209647158979,-0.314683399252148,0.75,0.667,1
"Mmp13",0.682186991886365,-0.308301947510114,0.75,0.667,1
"Slc25a10",0.682221208683081,-0.23846755762648,0.75,1,1
"Noc3l",0.682358375160527,-0.208136612435716,0.75,1,1
"Cog7",0.682384802232396,-0.244742451371289,0.75,1,1
"Zfyve21",0.682394272365076,-0.262951784562318,0.75,1,1
"Ubxn6",0.682432887165739,-0.281938925009142,0.75,1,1
"Sacm1l",0.682621419871273,-0.155111462223577,0.75,1,1
"Zbtb42",0.682627713966954,-0.278853723855778,0.75,1,1
"Cdh2",0.682779678680181,-0.391457741743611,0.5,0.333,1
"Exoc2",0.682882353166552,-0.151832678704273,0.75,1,1
"Mmp28",0.682974886521922,-0.355283705966862,0.75,0.333,1
"Alad",0.683036706302352,-0.259556845100365,0.75,0.667,1
"Fbxl5",0.683183272759279,-0.125580094619433,0.75,1,1
"Cul5",0.683210514029016,-0.321834291725713,0.75,1,1
"Lrrc58",0.683367847101781,-0.277630090991941,0.75,1,1
"Cyfip2",0.683393413815345,-0.0755729062962646,0.75,1,1
"Tbc1d9",0.683588541642889,0.221318543398064,1,1,1
"Slc10a3",0.683661136488917,-0.228712191383138,0.75,1,1
"Ccdc167",0.683676455537492,-0.386351133548698,0.75,1,1
"Mtbp",0.683809249739796,-0.355525209885168,0.75,0.333,1
"Prr14",0.683810811602162,0.289582350693628,1,1,1
"Zcchc7",0.683866901139883,1.00227319928341,1,1,1
"Nomo1",0.683873634564945,-0.398629498285455,0.75,1,1
"Stt3a",0.683909324468761,0.227827685934565,1,1,1
"Msl2",0.684048951715189,0.389933467934023,1,1,1
"Actr10",0.684179342703806,-0.231928129693449,0.75,1,1
"9230116N13Rik",0.684299497678577,-0.311718532894841,0.75,0.667,1
"Pgam5",0.68436685730206,-0.239698183118308,0.75,1,1
"Immt",0.684520005882084,-0.215178186580366,0.75,1,1
"Tagap",0.684553914858538,-0.0313647571853164,0.75,1,1
"Fam216a",0.684691294170856,-0.330867842677598,0.75,1,1
"Nol11",0.684873897936854,0.292850553472019,1,1,1
"Map2k3",0.684921094091494,-0.275524388717284,0.75,1,1
"Nckap5l",0.684953307312066,-0.345060075592311,0.75,0.333,1
"Rpap1",0.685261248846642,-0.300205568020886,0.75,1,1
"Mef2b",0.685337049564202,-0.485085140117144,0.25,0.667,1
"Syt1",0.685337049564202,-0.485085140117144,0.25,0.667,1
"Gm29055",0.685419301623234,-0.362834330158359,0.75,0.667,1
"Glipr1",0.685450700618254,-0.202505016109904,0.75,1,1
"Macrod1",0.685782563475369,-0.34503748156577,0.75,0.333,1
"Rrp9",0.685901666995572,0.485098011482783,1,1,1
"Cep57",0.685972399974235,0.448971752997708,1,1,1
"Clcn5",0.686150863623025,-0.403461033350619,0.75,1,1
"Gm15952",0.686305395298979,-0.488633446505697,0.5,1,1
"Gm16731",0.686315622980559,-0.344694875725379,0.75,0.333,1
"Frs2",0.686434116482253,-0.21119373026524,0.75,1,1
"Smc5",0.686461832933223,-0.127846195644175,0.75,1,1
"Aars2",0.686615283786408,-0.392197330819719,0.5,0.333,1
"Gm20536",0.686740051014818,-0.356303335973836,0.75,1,1
"Ica1l",0.686826057491509,-0.390455864729529,0.75,0.333,1
"Ifi202b",0.686826057491509,-0.390455864729529,0.75,0.333,1
"Gm33023",0.686826057491509,-0.391755552138227,0.75,0.333,1
"Ahctf1",0.686833356374978,0.298676414245809,1,1,1
"Tango6",0.686994980226272,-0.357204075253266,0.75,0.333,1
"1700019D03Rik",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm33994",0.687054671457435,-0.400990262751661,0.5,0,1
"Dusp27",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm26801",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfml2a",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfr994",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfr1033",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfr1043",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfr1307",0.687054671457435,-0.400990262751661,0.5,0,1
"Ryr3",0.687054671457435,-0.400990262751661,0.5,0,1
"Astl",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm14154",0.687054671457435,-0.400990262751661,0.5,0,1
"6820408C15Rik",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm20412",0.687054671457435,-0.400990262751661,0.5,0,1
"9230111E07Rik",0.687054671457435,-0.400990262751661,0.5,0,1
"Bmp7",0.687054671457435,-0.400990262751661,0.5,0,1
"Lor",0.687054671457435,-0.400990262751661,0.5,0,1
"Sv2a",0.687054671457435,-0.400990262751661,0.5,0,1
"Ankrd35",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm15471",0.687054671457435,-0.400990262751661,0.5,0,1
"4933431E20Rik",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm43573",0.687054671457435,-0.400990262751661,0.5,0,1
"Fut9",0.687054671457435,-0.400990262751661,0.5,0,1
"Acnat1",0.687054671457435,-0.400990262751661,0.5,0,1
"AI427809",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm44037",0.687054671457435,-0.400990262751661,0.5,0,1
"Arhgef16",0.687054671457435,-0.400990262751661,0.5,0,1
"4833413G10Rik",0.687054671457435,-0.400990262751661,0.5,0,1
"Lnx1",0.687054671457435,-0.400990262751661,0.5,0,1
"Ephx4",0.687054671457435,-0.400990262751661,0.5,0,1
"Ksr2",0.687054671457435,-0.400990262751661,0.5,0,1
"Cldn15",0.687054671457435,-0.400990262751661,0.5,0,1
"Sdk1",0.687054671457435,-0.400990262751661,0.5,0,1
"B230319C09Rik",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm20531",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm44190",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm19345",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm45552",0.687054671457435,-0.400990262751661,0.5,0,1
"Ldhc",0.687054671457435,-0.400990262751661,0.5,0,1
"Mrgpra2b",0.687054671457435,-0.400990262751661,0.5,0,1
"Ndn",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfr545",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfr566",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfr622",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfr677",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfr683",0.687054671457435,-0.400990262751661,0.5,0,1
"Muc2",0.687054671457435,-0.400990262751661,0.5,0,1
"Atp7b",0.687054671457435,-0.400990262751661,0.5,0,1
"Lrp2bp",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm45479",0.687054671457435,-0.400990262751661,0.5,0,1
"Fam92b",0.687054671457435,-0.400990262751661,0.5,0,1
"Zfp872",0.687054671457435,-0.400990262751661,0.5,0,1
"Tex12",0.687054671457435,-0.400990262751661,0.5,0,1
"AY074887",0.687054671457435,-0.400990262751661,0.5,0,1
"Lingo1",0.687054671457435,-0.400990262751661,0.5,0,1
"1700048O20Rik",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm47121",0.687054671457435,-0.400990262751661,0.5,0,1
"Myct1",0.687054671457435,-0.400990262751661,0.5,0,1
"Gstt4",0.687054671457435,-0.400990262751661,0.5,0,1
"Stac3",0.687054671457435,-0.400990262751661,0.5,0,1
"Myl6b",0.687054671457435,-0.400990262751661,0.5,0,1
"Zfp2",0.687054671457435,-0.400990262751661,0.5,0,1
"Slc47a1",0.687054671457435,-0.400990262751661,0.5,0,1
"Tnk1",0.687054671457435,-0.400990262751661,0.5,0,1
"Car10",0.687054671457435,-0.400990262751661,0.5,0,1
"Ccdc103",0.687054671457435,-0.400990262751661,0.5,0,1
"Plcd3",0.687054671457435,-0.400990262751661,0.5,0,1
"Lrrn3",0.687054671457435,-0.400990262751661,0.5,0,1
"Fam161b",0.687054671457435,-0.400990262751661,0.5,0,1
"Dnah11",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm46401",0.687054671457435,-0.400990262751661,0.5,0,1
"Nid1",0.687054671457435,-0.400990262751661,0.5,0,1
"Bmp6",0.687054671457435,-0.400990262751661,0.5,0,1
"Armh4",0.687054671457435,-0.400990262751661,0.5,0,1
"Ndrg2",0.687054671457435,-0.400990262751661,0.5,0,1
"Rims2",0.687054671457435,-0.400990262751661,0.5,0,1
"Krt72",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfr166",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm49518",0.687054671457435,-0.400990262751661,0.5,0,1
"9030404E10Rik",0.687054671457435,-0.400990262751661,0.5,0,1
"Fbxo40",0.687054671457435,-0.400990262751661,0.5,0,1
"Tigit",0.687054671457435,-0.400990262751661,0.5,0,1
"Ccdc80",0.687054671457435,-0.400990262751661,0.5,0,1
"Cacna1h",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm50103",0.687054671457435,-0.400990262751661,0.5,0,1
"Rcan2",0.687054671457435,-0.400990262751661,0.5,0,1
"Tubb4a",0.687054671457435,-0.400990262751661,0.5,0,1
"Epb41l4a",0.687054671457435,-0.400990262751661,0.5,0,1
"Pcdhb4",0.687054671457435,-0.400990262751661,0.5,0,1
"Pcdhgb5",0.687054671457435,-0.400990262751661,0.5,0,1
"Stk32a",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm20544",0.687054671457435,-0.400990262751661,0.5,0,1
"Majin",0.687054671457435,-0.400990262751661,0.5,0,1
"Slc22a12",0.687054671457435,-0.400990262751661,0.5,0,1
"Cd6",0.687054671457435,-0.400990262751661,0.5,0,1
"Olfr1449",0.687054671457435,-0.400990262751661,0.5,0,1
"Sec31b",0.687054671457435,-0.400990262751661,0.5,0,1
"Foxp3",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm14597",0.687054671457435,-0.400990262751661,0.5,0,1
"PR8-HA",0.687054671457435,-0.400990262751661,0.5,0,1
"Gm11696",0.687139647443969,-0.35660881309689,0.75,1,1
"Marf1",0.687301346304919,-0.118571325235755,0.75,1,1
"Slc20a2",0.687390933392362,-0.307106406798821,0.75,1,1
"Ints3",0.687504908686729,-0.220619706020007,0.75,1,1
"Mib1",0.687544360936136,-0.342346320151273,0.75,1,1
"Rhbdd3",0.687869798594874,-0.31158926384868,0.75,1,1
"Ppme1",0.687909676588672,-0.361933907122658,0.75,1,1
"Nup85",0.687919416696203,-0.245342519092766,0.75,1,1
"Vps45",0.687979129187263,-0.413952450140406,0.75,1,1
"N4bp2",0.688043794846402,-0.196675892074158,0.75,1,1
"Gm19705",0.688044826664523,-0.362968642201381,0.75,0.667,1
"Mvb12b",0.688154357504696,-0.401736773755889,0.75,1,1
"Nudt15",0.688207775779626,-0.352469300903549,0.75,0.667,1
"Luc7l",0.688433720930743,-0.280706178648181,0.75,1,1
"Dolk",0.688476013161043,-0.27951025319797,0.75,1,1
"N6amt1",0.688559196575115,-0.178071781543688,0.75,1,1
"Gclm",0.688560005933282,-0.356005370767738,0.75,1,1
"Trp53bp2",0.688561427987148,0.514784630941659,1,1,1
"Nars2",0.688597326256539,-0.353727455185898,0.75,1,1
"Nbeal1",0.688933056877204,-0.155035349827371,0.75,1,1
"Hspa13",0.68901569870148,-0.21264210495638,0.75,1,1
"Haspin",0.689015942511237,-0.297555124014353,0.75,1,1
"Ldah",0.689164801548864,-0.121164054540566,0.75,1,1
"Stk11",0.689316679667291,-0.0810798307183995,0.75,1,1
"Kmt2b",0.689491523876611,0.790637113461434,1,1,1
"Enc1",0.689577913855495,-0.405761710177978,0.75,1,1
"Bora",0.689867677951175,-0.351013550868138,0.75,0.667,1
"Gcfc2",0.689894743390805,-0.31782783791832,0.75,1,1
"Hist1h1e",0.689924766616837,-0.290150868448376,0.75,1,1
"Dock11",0.689974489305595,-0.274922540955576,0.75,1,1
"B230398E01Rik",0.690097676446736,-0.351736528504917,0.75,0.667,1
"Sh2b3",0.690113065786212,-0.0820178038351693,0.75,1,1
"Ikbip",0.690155054829249,-0.420603398498338,0.75,1,1
"Grk3",0.690231833043333,0.259798195609848,1,1,1
"Zfp160",0.690324827255544,-0.232808101414339,0.75,0.667,1
"Jrkl",0.690335080888305,-0.223427716279068,0.75,1,1
"Gm15675",0.690403946761709,-0.456424253293749,0,0.333,1
"Olfr1259",0.690403946761709,-0.456424253293749,0,0.333,1
"Bpifb1",0.690403946761709,-0.456424253293749,0,0.333,1
"9330121J05Rik",0.690403946761709,-0.456424253293749,0,0.333,1
"Gucy1a1",0.690403946761709,-0.456424253293749,0,0.333,1
"4930458D05Rik",0.690403946761709,-0.456424253293749,0,0.333,1
"Gm9754",0.690403946761709,-0.456424253293749,0,0.333,1
"Cfap100",0.690403946761709,-0.456424253293749,0,0.333,1
"Igdcc4",0.690403946761709,-0.456424253293749,0,0.333,1
"Shroom1",0.690403946761709,-0.456424253293749,0,0.333,1
"Cpsf4l",0.690403946761709,-0.456424253293749,0,0.333,1
"Irx2",0.690403946761709,-0.456424253293749,0,0.333,1
"Tnfsf11",0.690403946761709,-0.456424253293749,0,0.333,1
"Map7d2",0.690403946761709,-0.456424253293749,0,0.333,1
"Traf4",0.690468063683439,-0.24679052009743,0.75,1,1
"Nup188",0.690486501030104,-0.253316788046618,0.75,1,1
"Pex7",0.690494643054028,-0.120557976658771,0.75,1,1
"Tmem202",0.690526668756025,-0.393424419382851,0.5,0.333,1
"Foxi1",0.690526668756025,-0.393424419382851,0.5,0.333,1
"Fam217b",0.690555334983963,-0.266236784875494,0.75,0.667,1
"Traf3ip3",0.690668792229153,0.795646347666106,1,1,1
"Klhdc9",0.690719361135881,-0.489848829268838,0.5,1,1
"Hist1h4d",0.690747134926258,-0.181826708197495,0.75,1,1
"AV099323",0.690783425105003,-0.39143907143609,0.75,0.333,1
"Gm37401",0.690783425105003,-0.392738758844788,0.75,0.333,1
"Zfp459",0.690783425105003,-0.392738758844788,0.75,0.333,1
"Tle3",0.690834358114201,0.364541819721004,1,1,1
"Plcg2",0.690868371844237,0.139760523970657,1,1,1
"E2f5",0.690905169962032,-0.277123024044712,0.75,1,1
"4833417C18Rik",0.691097082977661,-0.363875488837402,0.75,0.667,1
"Serpinb2",0.691101112074546,-0.418553178367459,0.75,1,1
"Ube2n",0.69134861203552,0.100722429528012,1,1,1
"Vasp",0.691382301656377,0.33967812189227,1,1,1
"Rbm10",0.691421365945763,-0.197299831884996,0.75,1,1
"Polr1b",0.691428077687561,-0.337094062000944,0.75,0.667,1
"Zscan12",0.691510574920154,-0.31943827785183,0.75,1,1
"Gorasp2",0.691794671584139,-0.281212402789693,0.75,1,1
"Tesmin",0.691822557667964,-0.343995724028441,0.75,1,1
"Runx2os1",0.691848275183561,-0.312759463034963,0.75,0.667,1
"Klhl28",0.691854236223391,-0.382544790554611,0.75,1,1
"Gm37168",0.691885707778759,-0.392100752824577,0.5,0.333,1
"Wdr55",0.69197464997006,-0.405377958961892,0.75,1,1
"Ints14",0.692017045144179,-0.38122939487559,0.75,1,1
"Ergic2",0.692280841801196,0.196213119127165,1,1,1
"Rev1",0.69254055805825,-0.233134671550935,0.75,1,1
"Nlrp1b",0.692875571194807,-0.223446006169288,0.75,1,1
"Fgfr1op",0.692913168218816,0.839049455609323,1,1,1
"Usp33",0.692985728328855,-0.376479366725251,0.75,1,1
"Tars",0.693043086462801,-0.125980837008498,0.75,1,1
"AW146154",0.693086692004304,-0.479877393483497,0.75,1,1
"A330009N23Rik",0.693134830097213,-0.345901134432612,0.75,1,1
"Casp8ap2",0.693709944296854,1.16396944685736,1,1,1
"Igfbp7",0.693756881476342,-0.452157758339101,0.75,1,1
"Lrrc8a",0.693971676196041,-0.269950739973035,0.75,1,1
"Apoa2",0.693995268856941,-0.4566642263752,0,0.667,1
"Cldn23",0.693995268856941,-0.4566642263752,0,0.667,1
"Gm12319",0.693995268856941,-0.4566642263752,0,0.667,1
"Naa16",0.694108786306823,-0.399099300416348,0.75,1,1
"Smim10l1",0.694120848520004,-0.335851916848302,0.75,1,1
"1110051M20Rik",0.694243998440544,-0.340880809041631,0.75,0.667,1
"Epb41l4aos",0.694336674073894,-0.278523882166644,0.75,1,1
"Dcp1b",0.694356850651631,-0.305123070510581,0.75,1,1
"Zfp507",0.694421552799176,-0.365376689771418,0.75,0.667,1
"Dph2",0.694576402161665,-0.353479410671619,0.75,0.667,1
"Zfp983",0.694714955893723,-0.334935173180562,0.75,1,1
"A430105J06Rik",0.694822470301919,-0.392422948661852,0.75,0.333,1
"Tmem246",0.694822470301919,-0.392422948661852,0.75,0.333,1
"Zfp248",0.694822470301919,-0.392422948661852,0.75,0.333,1
"Cd109",0.694822470301919,-0.392422948661852,0.75,0.333,1
"Shisal1",0.694822470301919,-0.393722636070549,0.75,0.333,1
"I730030J21Rik",0.694838641953669,-0.487471796798572,0.75,0.333,1
"Cdiptos",0.694909282718547,-0.353349299951471,0.75,0.667,1
"0610012G03Rik",0.695016124927265,0.00462210320018334,0.75,1,1
"Gm16536",0.69509976616284,-0.340197705467547,0.75,0.667,1
"AW046200",0.69513562910693,-0.391737146411267,0.5,0.333,1
"Sobp",0.69513562910693,-0.391737146411267,0.5,0.333,1
"Golga7",0.695139618800205,-0.0732666126642945,0.75,1,1
"C230066G23Rik",0.695148184911474,-0.364561233152891,0.75,0.667,1
"Dscc1",0.695231771457038,-0.472056529844345,0.75,1,1
"Zbtb8os",0.695359082955236,0.204455790673659,1,1,1
"Lrrc42",0.695673258837359,-0.233088947478681,0.75,1,1
"Myh13",0.695684324324352,-0.482600951454938,0.5,0.667,1
"Dnajb2",0.695779013065099,-0.40843617097887,0.75,1,1
"Chkb",0.695846607193624,-0.20538700245174,0.75,1,1
"Gopc",0.695898420609898,-0.195448322606327,0.75,1,1
"Gm26947",0.695907682880731,-0.394384768964541,0.5,0.333,1
"Acadvl",0.696044565187418,-0.155835640415293,0.75,1,1
"Cd300ld3",0.696116307586152,-0.363833156974284,0.75,0.667,1
"Mlxip",0.69626389753469,-0.15642840488768,0.75,1,1
"Afg3l2",0.696344484502869,-0.355236095591396,0.75,1,1
"Lbhd1",0.696539138789318,-0.359014212433459,0.75,0.333,1
"Stoml2",0.69660641280776,-0.270711009380561,0.75,1,1
"Gm28112",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm29358",0.696740863692842,-0.401994358613053,0.5,0,1
"Slc4a3",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm7967",0.696740863692842,-0.401994358613053,0.5,0,1
"Epb41l5",0.696740863692842,-0.401994358613053,0.5,0,1
"Mybph",0.696740863692842,-0.401994358613053,0.5,0,1
"Angptl1",0.696740863692842,-0.401994358613053,0.5,0,1
"Ddr2",0.696740863692842,-0.401994358613053,0.5,0,1
"Nr1i3",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm13179",0.696740863692842,-0.401994358613053,0.5,0,1
"Ccdc187",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm13421",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm13889",0.696740863692842,-0.401994358613053,0.5,0,1
"Ell3",0.696740863692842,-0.401994358613053,0.5,0,1
"Bpifb4",0.696740863692842,-0.401994358613053,0.5,0,1
"Pard6b",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm42809",0.696740863692842,-0.401994358613053,0.5,0,1
"S100a3",0.696740863692842,-0.401994358613053,0.5,0,1
"Riiad1",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm43464",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm43258",0.696740863692842,-0.401994358613053,0.5,0,1
"Celsr2",0.696740863692842,-0.401994358613053,0.5,0,1
"Arhgef38",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm31243",0.696740863692842,-0.401994358613053,0.5,0,1
"Lrriq3",0.696740863692842,-0.401994358613053,0.5,0,1
"Tctex1d1",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm13008",0.696740863692842,-0.401994358613053,0.5,0,1
"Platr16",0.696740863692842,-0.401994358613053,0.5,0,1
"Masp2",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm42846",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm7879",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm26725",0.696740863692842,-0.401994358613053,0.5,0,1
"Adamts3",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm8013",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm13840",0.696740863692842,-0.401994358613053,0.5,0,1
"Rasal1",0.696740863692842,-0.401994358613053,0.5,0,1
"2010310C07Rik",0.696740863692842,-0.401994358613053,0.5,0,1
"Olfr435",0.696740863692842,-0.401994358613053,0.5,0,1
"Rarres2",0.696740863692842,-0.401994358613053,0.5,0,1
"A430078I02Rik",0.696740863692842,-0.401994358613053,0.5,0,1
"Cxcl12",0.696740863692842,-0.401994358613053,0.5,0,1
"B4galnt3",0.696740863692842,-0.401994358613053,0.5,0,1
"4930417O13Rik",0.696740863692842,-0.401994358613053,0.5,0,1
"Nrip2",0.696740863692842,-0.401994358613053,0.5,0,1
"Vmn1r89",0.696740863692842,-0.401994358613053,0.5,0,1
"Nova2",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm44699",0.696740863692842,-0.401994358613053,0.5,0,1
"Cpt1c",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm44851",0.696740863692842,-0.401994358613053,0.5,0,1
"Olfr308",0.696740863692842,-0.401994358613053,0.5,0,1
"B3gnt6",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm45620",0.696740863692842,-0.401994358613053,0.5,0,1
"4933406I18Rik",0.696740863692842,-0.401994358613053,0.5,0,1
"Sez6l2",0.696740863692842,-0.401994358613053,0.5,0,1
"Stx1b",0.696740863692842,-0.401994358613053,0.5,0,1
"Mrgpre",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm33103",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm17344",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm10612",0.696740863692842,-0.401994358613053,0.5,0,1
"Ccdc159",0.696740863692842,-0.401994358613053,0.5,0,1
"Jhy",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm39321",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm31557",0.696740863692842,-0.401994358613053,0.5,0,1
"Scg3",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm1123",0.696740863692842,-0.401994358613053,0.5,0,1
"Sema3b",0.696740863692842,-0.401994358613053,0.5,0,1
"Zcwpw2",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm10097",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm47903",0.696740863692842,-0.401994358613053,0.5,0,1
"Phxr2",0.696740863692842,-0.401994358613053,0.5,0,1
"Hmga2",0.696740863692842,-0.401994358613053,0.5,0,1
"4930471E19Rik",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm15910",0.696740863692842,-0.401994358613053,0.5,0,1
"Sec14l2",0.696740863692842,-0.401994358613053,0.5,0,1
"Slit3",0.696740863692842,-0.401994358613053,0.5,0,1
"Grm6",0.696740863692842,-0.401994358613053,0.5,0,1
"Myo15",0.696740863692842,-0.401994358613053,0.5,0,1
"C78197",0.696740863692842,-0.401994358613053,0.5,0,1
"Efcab5",0.696740863692842,-0.401994358613053,0.5,0,1
"Tspoap1",0.696740863692842,-0.401994358613053,0.5,0,1
"Stxbp4",0.696740863692842,-0.401994358613053,0.5,0,1
"Nxph3",0.696740863692842,-0.401994358613053,0.5,0,1
"Cntnap1",0.696740863692842,-0.401994358613053,0.5,0,1
"Ramp2",0.696740863692842,-0.401994358613053,0.5,0,1
"Hexim2",0.696740863692842,-0.401994358613053,0.5,0,1
"Foxj1",0.696740863692842,-0.401994358613053,0.5,0,1
"Cys1",0.696740863692842,-0.401994358613053,0.5,0,1
"3110039M20Rik",0.696740863692842,-0.401994358613053,0.5,0,1
"Rps6kl1",0.696740863692842,-0.401994358613053,0.5,0,1
"Zc2hc1c",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm26912",0.696740863692842,-0.401994358613053,0.5,0,1
"Hist1h2bf",0.696740863692842,-0.401994358613053,0.5,0,1
"Mak",0.696740863692842,-0.401994358613053,0.5,0,1
"Ogn",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm48228",0.696740863692842,-0.401994358613053,0.5,0,1
"Isl1",0.696740863692842,-0.401994358613053,0.5,0,1
"AF067061",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm3468",0.696740863692842,-0.401994358613053,0.5,0,1
"Dlg5",0.696740863692842,-0.401994358613053,0.5,0,1
"Olfr1510",0.696740863692842,-0.401994358613053,0.5,0,1
"Efs",0.696740863692842,-0.401994358613053,0.5,0,1
"Carmil3",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm27017",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm32618",0.696740863692842,-0.401994358613053,0.5,0,1
"Gsdmc4",0.696740863692842,-0.401994358613053,0.5,0,1
"Mirt2",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm16059",0.696740863692842,-0.401994358613053,0.5,0,1
"Rtp1",0.696740863692842,-0.401994358613053,0.5,0,1
"Lsamp",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm10791",0.696740863692842,-0.401994358613053,0.5,0,1
"Nme3",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm20161",0.696740863692842,-0.401994358613053,0.5,0,1
"Cyp4f37",0.696740863692842,-0.401994358613053,0.5,0,1
"Frs3",0.696740863692842,-0.401994358613053,0.5,0,1
"Mtcl1",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm41609",0.696740863692842,-0.401994358613053,0.5,0,1
"Zfp521",0.696740863692842,-0.401994358613053,0.5,0,1
"E230025N22Rik",0.696740863692842,-0.401994358613053,0.5,0,1
"Pcdhga12",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm30082",0.696740863692842,-0.401994358613053,0.5,0,1
"Catsperz",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm10143",0.696740863692842,-0.401994358613053,0.5,0,1
"1700028P14Rik",0.696740863692842,-0.401994358613053,0.5,0,1
"Prkg1",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm50358",0.696740863692842,-0.401994358613053,0.5,0,1
"Gm6787",0.696740863692842,-0.401994358613053,0.5,0,1
"AC168977.2",0.696740863692842,-0.401994358613053,0.5,0,1
"Uvrag",0.696802780626693,0.0778183099929426,1,1,1
"Utp25",0.696831951063925,-0.440844428839809,0.75,1,1
"G3bp2",0.696915276848651,0.664028218379685,1,1,1
