"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0019884","antigen processing and presentation of exogenous antigen",34,0.640842638302776,1.53174840045661,0.0050953618628811,0.0351247281681769,0.0253370378278431,2970,"tags=41%, list=16%, signal=35%","H2-Ab1/H2-K1/B2m/H2-Aa/Tapbp/Ap3d1/Mfsd6/Cd74/Traf6/H2-Eb1/Pikfyve/Tap2/Ap3b1/Mr1"
"GO:0006493","protein O-linked glycosylation",77,0.5581177688442,1.48268663925632,0.0051210322696571,0.0352612954219638,0.0254355498977067,5854,"tags=57%, list=31%, signal=39%","B3galt2/Gxylt1/Galnt7/Tet2/St6galnac2/Eogt/Tet3/Gxylt2/Tmem260/Galnt18/Gcnt1/Galnt2/Ogt/Pomk/B3glct/Poglut3/Tmtc3/Trak2/B3galnt2/Large2/Galnt3/Fktn/C1galt1/Rxylt1/Plod3/Tet1/Fkrp/Tmtc2/Galnt10/Galnt4/Pofut1/Xxylt1/Galnt11/Galnt1/Slc35c1/Pomt1/Galnt5/Pomgnt1/B3gnt3/Fut9/Pomt2/B3gnt9/Tmtc4/Mgat5b"
"GO:0003229","ventricular cardiac muscle tissue development",55,0.592492957301162,1.51104518466152,0.00515522867988173,0.0354496390145374,0.0255714105570923,2220,"tags=36%, list=12%, signal=32%","Dsp/Dsg2/Tgfbr3/Bmpr1a/Irx3/Tgfb2/Notch1/Rbpj/Smad7/Tpm1/Mecp2/Ube4b/Ppp1r13l/Chd7/Fgfr2/Tgfbr1/Lrp2/Med1/Rxra/Nrg1"
"GO:0061333","renal tubule morphogenesis",74,0.558405618346423,1.47677785122054,0.00516016679573526,0.0354496390145374,0.0255714105570923,3468,"tags=36%, list=18%, signal=30%","Vegfa/Six4/Hes1/Lama5/Irx3/Dlg1/Bcl2/Pbx1/Eya1/Pkd1/Pkd2/Gli3/Cd44/Sox9/Smo/Hdac5/Six1/Gpc3/Maged1/Hs3st3b1/Ptch1/Npnt/Kif26b/Mtss1/Lzts2/Six2/Hs2st1"
"GO:0034655","nucleobase-containing compound catabolic process",468,0.429558672058237,1.24364223038095,0.00517332248474858,0.0354994922613648,0.0256073719343493,3947,"tags=37%, list=21%, signal=30%","Hk2/Tnrc6a/Arid5a/Vegfa/Smg1/Pum2/Hspa1b/Tut7/Cnot1/Rc3h1/Igfbp3/Upf2/Prkaa2/Zbtb20/Insr/Cnot3/Rnaset2b/Ago3/Rc3h2/Ago2/Pkp1/Stat3/Zc3h4/Xrn1/Bcl2l13/Noct/Pde7a/Rnaset2a/Ep300/Larp4b/Tardbp/Gigyf2/Tent4b/Sik2/Cnot6l/Pum1/Ptbp1/Ago1/Atm/Nanos1/Ago4/Igf2bp2/Pabpc1/Cnot6/Ythdf3/Fto/Tnrc6b/Hdac4/Edc4/Zcchc7/Fus/Enpp1/Fxr1/Zhx2/Larp1/Rbm47/Rbm38/Rbm33/Zbtb7a/Vps54/Traf3ip2/Foxk1/Pan3/Pabpc4/Celf1/Tent4a/Src/Samhd1/Smg5/Pfkfb2/Dhx9/Nt5c2/Nrde2/Dis3l2/Hspa1a/Pan2/Khsrp/Lrpprc/Dnase2a/Mtrex/Senp1/Wdr82/Ogdh/Smg7/Nt5e/Csde1/Dcp1b/Rock2/Patl1/Mapkapk2/Xdh/Kat2b/Syncrip/Ogt/Dcp1a/Nsun4/Dcp2/Prkag2/Fxr2/Apobec1/Pde5a/Smg9/Cdadc1/Cpeb3/Tirap/Ikbke/Cnot2/Zswim8/Pde4d/Snd1/Slfn9/Tent5a/Zfp36l2/Zc3h18/Dicer1/Gtpbp2/Ampd3/Thrap3/Enpp5/Tob1/Tesk1/Exosc10/Slfn2/Rexo4/Cnot10/Sidt2/Hif1a/Psen1/Flcn/Fmr1/Supv3l1/Pias4/Rptor/Caprin1/Mettl14/Brf1/Tent5c/Slc4a4/Nsun2/Mlst8/Naf1/Tut4/Arnt/Dpyd/Hnrnpc/Pde12/Plekhn1/Hnrnpr/Samd4b/Zc3h12a/Isg20/Prkaa1/Fitm2/Srsf1/Eif4enif1/Ctif/Rbm10/Foxk2/Rbm24/Prr5l/Angel2/Upf1/Fkrp/Nudt13/Mtpap/Etf1/Mtor/Dhx34/Cant1/Aifm1/Casc3/Zc3hav1/Hk1/Gda"
"GO:0051494","negative regulation of cytoskeleton organization",155,0.491224292008544,1.37272480207198,0.0051959177885453,0.0356139330882296,0.0256899232225882,3436,"tags=37%, list=18%, signal=30%","Myadm/Met/Sptan1/Pik3ca/Svil/Camsap2/Spef1/Ccdc88c/Taok1/Ttbk2/Hip1r/Atxn7/Arfgef1/Pik3r1/Lima1/Tpm1/Arhgef18/Ssh2/Add3/Arap1/Ssh3/Kank1/Camsap1/Mid1/Gmfb/Rdx/Capn1/Arhgef2/Specc1l/Tbcd/Add1/Dyrk1a/Vill/Rbm14/Plekhh2/Ppp1r9a/Kat2b/Mapre1/Arhgef7/Clasp1/Flii/Clasp2/Slit2/Map3k1/Carmil1/Sptbn1/Swap70/Cdk5rap2/Tjp1/Ppfia1/Prkcd/Pak2/Phldb2/Mfn2/Shank1/Eps8/Dlc1"
"GO:0010172","embryonic body morphogenesis",14,0.769064482927839,1.58371232592476,0.00523458061353267,0.0357973933320905,0.0258222613040774,3428,"tags=71%, list=18%, signal=58%","Cdon/Dag1/Nckap1/Zfp281/Clasp1/Clasp2/Ofd1/Phldb2/Gatad2a/Tfap2a"
"GO:0070102","interleukin-6-mediated signaling pathway",19,0.718788574890293,1.57519197693516,0.00523093192373863,0.0357973933320905,0.0258222613040774,2097,"tags=47%, list=11%, signal=42%","Il6st/Yap1/Stat3/Ripk1/Gab1/Il6ra/Src/Ctr9/Cebpa"
"GO:0000303","response to superoxide",23,-0.652620394388983,-1.75455239546479,0.00525812947278197,0.0359176199400703,0.0259089861350772,916,"tags=43%, list=5%, signal=41%","Mb/Cd36/Ucp2/Nfe2l2/Ccs/Sod2/Prdx2/Park7/Prdx1/Nqo1"
"GO:0071450","cellular response to oxygen radical",21,-0.694549400558699,-1.81453851808118,0.00528482048533416,0.0359774317655441,0.025952131080636,916,"tags=33%, list=5%, signal=32%","Nfe2l2/Ccs/Sod2/Prdx2/Park7/Prdx1/Nqo1"
