"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cd79a",0.0649980247845247,0.106197757416183,1,0.5,1
"Rasgrp1",0.0650131740800287,0.0647857596212016,1,0,1
"Tmem154",0.0650131740800287,0.0647857596212016,1,0,1
"Kif20b",0.0650136799816705,0.102675165051122,1,0.25,1
"Pcdhb1",0.0650230183810596,0.349097681504631,1,1,1
"Mt3",0.0650735831766679,0.0272901498260996,1,1,1
"Cxxc5",0.065081357741352,0.0571786028207624,0.75,0.5,1
"Gm11583",0.0652906842717762,0.129747782589964,0.75,0.25,1
"Exosc5",0.0653143789071535,-0.12916341659283,1,1,1
"Golga4",0.0653348647131586,0.298910059919379,1,1,1
"Kbtbd2",0.0653679219758983,0.316176673116879,1,1,1
"Slirp",0.065504941054216,-0.0221467669299265,1,1,1
"Olfr1277",0.0655702802037265,-0.729957642053403,0.5,0.75,1
"St3gal6",0.0655749447775692,0.155102437191938,1,0.5,1
"Spata17",0.0656000412290841,0.313467690752083,1,1,1
"Gm49519",0.0656472056576573,0.164901878916061,1,0.75,1
"Alox5ap",0.0656615658409396,0.0844006079674242,0.5,0.25,1
"Frem2",0.065663701151866,0.243304207957854,1,1,1
"Clec16a",0.0657066218975767,0.302592608628715,1,1,1
"Bahcc1",0.0657653616749973,0.322532348008409,1,1,1
"Dcbld1",0.065818687897403,0.10341727979658,0.75,0.25,1
"Dnajc13",0.0658205871839506,0.239520178771663,1,1,1
"Olfr1507",0.0658485707875421,2.04612205959979,1,1,1
"Sinhcaf",0.065895320907444,0.0377589549036256,1,1,1
"Plek",0.0658984129173703,0.324900036712652,1,1,1
"Tsen34",0.0659473367076048,-0.167029355753719,1,1,1
"Lrp12",0.0659628354080529,0.352829822058379,1,1,1
"Piezo1",0.0660214634630189,0.0645938075451862,0.75,0,1
"Spg21",0.0661318760108292,-0.0077652965441275,1,1,1
"Retreg1",0.0661573467354589,0.0659412115812461,1,1,1
"Mtmr12",0.0662125083546281,0.300123499806948,1,1,1
"Parp3",0.0662291490135275,0.0810801803950696,1,0.25,1
"Dgcr2",0.0662427718869729,0.313483246007269,1,1,1
"Sema6d",0.06624869583805,0.13390121249018,1,0.75,1
"Triqk",0.0663237567245112,-0.0638273844406548,1,1,1
"Atad2",0.0663878102330974,0.107261370511184,1,0.5,1
"Reck",0.0664088620557318,0.0831163188747255,1,0.25,1
"Fchsd2",0.066432492808663,0.317431634938401,1,1,1
"Zbtb38",0.0664885476805435,0.010465396385563,1,1,1
"Ralgds",0.0665927301883126,0.326421347850526,1,1,1
"Lrig3",0.0666433168875585,0.0943578756717576,1,0.25,1
"Sox21",0.0666888826445705,0.0819387086188654,1,0.5,1
"Sesn1",0.0667146359597078,0.223316849562394,1,1,1
"Eif2ak4",0.0667705013974499,0.178910636040209,1,0.75,1
"Dram2",0.0668226233001463,-0.098680422010182,1,1,1
"Tbc1d20",0.0669817455808114,0.342710466376358,1,1,1
"Rundc1",0.06702388639714,0.289736853466534,1,1,1
"Olfr1474",0.0670379189438602,-0.32350508873053,0,0.5,1
"Gdpd5",0.0670386765536878,0.331044346994434,1,1,1
"Ptar1",0.0670729453223534,0.302817146358791,1,1,1
"Gm15567",0.0670733472315811,0.0758774750962123,0.75,0,1
"Vps26b",0.067114396375927,0.334948392442688,1,1,1
"Gm26638",0.0671879486955998,0.292459739434935,1,1,1
"Gm13889",0.0671978248363628,0.0960962175205218,1,0.75,1
"Mccc1os",0.0672026705786505,0.0638284003163279,0.75,0,1
"Slc4a1ap",0.0673390814306224,0.390310437465922,1,1,1
"Slco1a5",0.0673750447589872,0.0675199830189992,0.75,0.25,1
"Fam20b",0.0673995314944038,0.304225007846451,1,1,1
"Tbc1d4",0.0674235111314038,0.0671842712817532,1,0.5,1
"Sfxn3",0.0674774112072009,0.270364120986032,1,1,1
"Vps52",0.0674921664684479,0.360501852301911,1,1,1
"Rpgrip1l",0.0675991846580561,0.34475547473682,1,1,1
"Dis3l2",0.0677130263815575,0.294201943961905,1,1,1
"B930059L03Rik",0.067812725159403,-0.189831249205787,1,1,1
"Gimap6",0.0678529828162462,0.0640204542508109,1,0,1
"Myo1f",0.0678529828162462,0.0640204542508109,1,0,1
"Cpxm2",0.0679266543490681,0.0785482147497985,1,0,1
"Snap25",0.0679276985657798,0.076037177833999,1,1,1
"Pdcd6ip",0.0679622447260957,-0.0832673659813919,1,1,1
"Pcdhgb5",0.0679957766740442,0.173559494512718,1,1,1
"Rbm26",0.068050386776164,-0.0466588505450304,1,1,1
"Tcea2",0.0680564969523919,0.0720375953269123,1,0,1
"Tmprss13",0.0680564969523919,0.0720375953269123,1,0,1
"4833422C13Rik",0.0680991742212954,0.166575225010403,1,0.5,1
"Atp1b2",0.0681460968434989,0.065657340682808,0.75,0,1
"Rnf139",0.0681573151741519,0.238985669541935,1,1,1
"Ppm1k",0.068168112738219,0.269133283435816,1,1,1
"Syt4",0.0681812542080034,0.0139601679161883,1,1,1
"Sh3bgrl2",0.0681920001748354,0.199503258634515,1,1,1
"Polr3f",0.068436843717696,0.36904855133219,1,1,1
"Fmn1",0.0684492615503337,0.331429553255267,1,1,1
"Lrrc61",0.0684834435606124,0.286807524993061,1,1,1
"Rnf2",0.068508424605085,0.250693545746345,1,1,1
"Aplp2",0.0686147597372066,0.0901534849318848,1,1,1
"Clcn3",0.0687410614584706,-0.0221526345600724,1,1,1
"4731419I09Rik",0.0688641176705255,0.187263026655403,1,1,1
"Ssh2",0.0688747898129301,-0.0429343002413531,1,1,1
"Ecpas",0.0689509723991898,0.321004481686866,1,1,1
"Mlh3",0.0689572123538637,0.34446970799088,1,1,1
"Zyg11b",0.0689906245024242,0.234983823292108,1,1,1
"Pigg",0.0690684911994165,0.357999432168739,1,1,1
"Olfr796",0.0691180959566616,0.246699105874784,0.5,0.25,1
"Ppm1l",0.0691325306966707,0.31089904872586,1,1,1
"Cdh6",0.069155941905043,0.0688389764616941,0.75,0.25,1
"Chpt1",0.0691671495213335,0.2281669347128,1,1,1
"Cs",0.0691866733064457,0.0345487111373459,1,1,1
"Fut8",0.0692049211716071,0.0491242779025656,1,1,1
"Kcnq3",0.0692918578196982,0.084323882948339,0.75,0.5,1
"Socs5",0.0693596318498162,0.325130944196205,1,1,1
"Wee1",0.0693978907606888,0.134864967480226,0.75,0.25,1
"Uap1l1",0.0694422794752013,-0.160137040585592,1,1,1
"Irak1bp1",0.0694573278206334,0.0251906693043272,1,1,1
"Olfr808",0.0694833112853163,-0.0535696248491224,0.25,0.5,1
"Nfxl1",0.0695888148081678,0.263163064780549,1,1,1
"Olfr1353",0.0696565600418677,-0.585416713898938,0.25,0.5,1
"Fbxo36",0.0696617085496826,0.0187535898794327,1,1,1
"Gm48768",0.069679059907902,0.22985878813682,1,1,1
"Mapt",0.0696946075092284,0.226125672412738,1,1,1
"Exph5",0.069827923109887,0.238699526925153,1,1,1
"Stk40",0.0698300161009569,0.297995104117246,1,1,1
"Klhl42",0.0699449230148519,0.332783891389241,1,1,1
"Aldh1l1",0.0699646653282118,0.068712664476194,0.75,0,1
"4921516A02Rik",0.0699840990709444,0.109621793907772,1,0.5,1
"Farp1",0.0699909201854048,0.320557742751458,1,1,1
"Dvl3",0.0701075813624942,0.312710520584996,1,1,1
"H2-Q7",0.0701088914797081,0.0803829099510345,1,0.25,1
"Col15a1",0.070136559218957,0.0606235958120671,0.75,0,1
"Elane",0.070136559218957,0.0606235958120671,0.75,0,1
"Gm49874",0.070155464489871,0.201936645263236,1,0.75,1
"Carnmt1",0.0701645033159322,-0.0600263127627222,1,1,1
"Ctdsp1",0.0701745046702245,0.143730471348053,1,1,1
"Dnal4",0.0701919884204148,-0.0180621803278465,1,1,1
"Dcaf8",0.0702032050945676,0.0171326156762117,1,1,1
"Hmgn2",0.0702207762864667,0.077457253658113,1,1,1
"Poglut3",0.0703160215751927,0.0630625867928589,0.75,0,1
"St3gal1",0.0703572706994921,0.066252893961728,0.75,0.25,1
"Casz1",0.0703781175500892,0.269149387794938,1,1,1
"Cacna1h",0.0704153760169472,-0.0174213617462346,1,1,1
"Ramp1",0.0704202381025143,0.0753759784059014,0.75,0,1
"Cdca2",0.0704590677874513,0.0648924976422873,0.75,0,1
"Surf6",0.0704667026437414,0.212404844130895,1,1,1
"Tgfb1",0.0705240348249042,0.059517883594064,1,0.5,1
"Herc1",0.0706438867621725,0.336853467916583,1,1,1
"Ap3d1",0.0707000683991521,0.295894335130109,1,1,1
"Zfp317",0.070853727262899,0.278650899549521,1,1,1
"Ebf4",0.070883051952888,0.298984943223647,1,1,1
"Dnajc12",0.0709184690636112,-0.0150737778384635,1,1,1
"Gm43259",0.0709301529783189,0.134310677948795,0.75,1,1
"2610507B11Rik",0.0709304246728771,-0.0596966109014893,1,1,1
"Cntrl",0.0710054064462116,0.414601831835273,1,1,1
"Ugp2",0.0710119906669628,-0.0328179964679319,1,1,1
"Smim20",0.071013784402048,0.014847640485825,1,1,1
"Wwp2",0.0710841315792796,0.306888193664867,1,1,1
"Gcsh",0.0711762904801673,-0.0524231700167431,1,1,1
"Dact1",0.0712027924647699,0.234235362658694,1,1,1
"Sirt7",0.0712141301026343,-0.115962456734894,1,1,1
"Tap2",0.0712315988579887,-0.176913702587413,1,1,1
"Gm49785",0.0713317396465125,-0.152507993982987,1,1,1
"Cluap1",0.0713843781268589,0.0154336695752975,1,1,1
"Slc6a15",0.071587036995288,0.168385566797507,1,0.75,1
"Ankrd13b",0.0716413798222699,0.313744246000214,1,1,1
"Gnmt",0.0717319307931279,0.0630571232362924,0.75,0.25,1
"Tcp11l2",0.0717423251831672,-0.154858005013471,1,1,1
"Nfatc2",0.0717715936583943,0.283502201305401,1,1,1
"Cyp2j12",0.0717862845191936,-0.0628775376774383,1,1,1
"Ccar1",0.0718215996950675,0.0645725684425884,1,1,1
"Elmod2",0.0718490466327262,0.239853089273906,1,1,1
"Ptbp3",0.0718515032878714,0.27296838233277,1,1,1
"Rbm11",0.0718639427361928,0.263840204510971,1,1,1
"4930567H12Rik",0.0719189209370613,0.172669464065401,1,1,1
"Dmpk",0.071922879748874,0.186296210713695,1,1,1
"Tm2d1",0.0720161097804332,-0.0681181361341333,1,1,1
"Taar2",0.0720228884313184,-0.301260470326042,0,0.5,1
"Fam78a",0.0721283582269629,0.292798405942466,1,1,1
"Prox2os",0.0721298555487684,0.0694945934322038,1,0.25,1
"Zswim1",0.072147472811611,0.294035697643789,1,1,1
"Ubr4",0.0721517560403562,0.289329677034196,1,1,1
"C2cd5",0.0721733647581878,0.35516449074125,1,1,1
"Ttc12",0.0721735567563095,0.30433296244265,1,0.75,1
"Nova2",0.0721830426558488,0.313587778631297,1,1,1
"Olfr1261",0.0722032576292167,-1.24344414936565,0.75,1,1
"Arhgef2",0.0722097685801025,0.319761190631791,1,1,1
"4930565N06Rik",0.0722109587864736,0.0922832652032084,1,0.75,1
"Apc2",0.0722393978596851,0.272898213504334,1,1,1
"Hnrnph2",0.0722716772749018,-0.0648189066545607,1,1,1
"Pcyox1",0.0723268721551867,0.337228419917882,1,1,1
"Gsta3",0.0724382124409077,0.067223559582587,1,0.25,1
"Osbpl2",0.0726344942472789,0.288290186557218,1,1,1
"Zfp827",0.0727048505968079,0.271191461879724,1,1,1
"Gm28809",0.0727645400881498,0.102132023131822,1,0.5,1
"Hcfc2",0.0727985750148149,0.259279280825172,1,1,1
"Pakap",0.0728172680192008,0.258130190688998,1,1,1
"4930432K21Rik",0.0728312960115037,0.0751979749616996,1,0.25,1
"Itprip",0.0728312960115037,0.0751979749616996,1,0.25,1
"Cd300c2",0.0729439302489477,0.079282062541312,0.75,0.25,1
"4930570G19Rik",0.0731042529417554,0.267550497367948,1,1,1
"Olfr976",0.0731691544892235,0.0764675074748942,0.5,0,1
"AI597479",0.0732378806369177,0.268454369161048,1,1,1
"Fyb2",0.073260513756135,0.0666906893157402,1,0.5,1
"Pcdh19",0.0732618375014448,0.264377835547772,1,1,1
"Gm43260",0.0733198037582342,0.152885682496403,1,1,1
"Plekha2",0.0733607951484653,0.0698196360613705,0.75,0,1
"Heatr6",0.0735470462371606,-0.0915110354389635,1,1,1
"Ublcp1",0.0735673789239537,-0.00229830724495339,1,1,1
"Prkch",0.0735682136091237,0.071343705689221,0.75,0,1
"Gm3892",0.0735719487869701,0.0756792453832404,1,0.25,1
"C030034L19Rik",0.0736156653363177,0.0882857097302392,0.75,0,1
"Gpr22",0.0736324004794682,0.0761093813503633,0.75,0.25,1
"Gm49602",0.0736521873189548,0.220182793188573,1,1,1
"Tmem237",0.0737105476900108,-0.032903709104701,1,1,1
"Slc9a7",0.0737233617869724,0.181633471192786,1,1,1
"Tab3",0.0737541872483182,0.182223441888189,1,1,1
"Gm38393",0.0737819330231479,0.106113083132253,1,0.5,1
"Olfr411",0.0738837855471034,0.233661987359759,0.5,0.25,1
"1700016P03Rik",0.0739160373920413,0.13294143963706,1,0.75,1
"Rarres2",0.0739245087225216,0.0654521254701166,1,0.25,1
"Gna11",0.0739457287503617,-0.0877699233522145,1,1,1
"Ccdc115",0.0739936475392542,0.0303409021633135,1,1,1
"Fndc4",0.0740213081183076,0.104679030590936,1,0.5,1
"Dagla",0.0740588022300117,0.226069293349007,1,1,1
"Cc2d2a",0.0740954517322136,0.341899175811847,1,1,1
"Tacstd2",0.0740956565833538,0.06412724890606,0.75,0,1
"Selenoh",0.0741216729220252,-0.0895884007434754,1,1,1
"Nuf2",0.0741296776946431,0.067207558519027,1,0.25,1
"Irf2bp2",0.0742432725335136,0.0291654664935904,1,1,1
"Eif4enif1",0.0742784622441189,0.329081822505186,1,1,1
"Psme1",0.0742963292108479,-0.134813613351579,1,1,1
"Taf7",0.0743046616322858,0.000741943953264768,1,1,1
"Gm17058",0.0743261642424637,0.186686503175434,1,0.5,1
"Eef1akmt1",0.074381667395684,-0.0408578938055574,1,1,1
"Pofut2",0.0743841900256967,-0.0887618071422093,1,1,1
"Pawr",0.0743939613639591,0.0601874714399113,0.75,0.25,1
"Gtpbp6",0.0745439387616256,0.289186626651402,1,1,1
"Nxpe4",0.0745953515996118,0.138648671181643,1,1,1
"Sec16a",0.0746677710008443,0.275739352834098,1,1,1
"Iqcd",0.0746768073173028,0.330692979486293,1,1,1
"Tapbp",0.0747190612564745,-0.0436838495511161,1,1,1
"Olfr1290",0.0747304273153971,-1.95702765621187,0.5,0.75,1
"Rhbdf2",0.0747312424935524,0.291045869349846,1,1,1
"L3mbtl3",0.0748253295631591,0.210101503676894,1,1,1
"Yjefn3",0.0748790398265373,0.283495400847829,1,1,1
"Cd93",0.0748870870205882,0.059088153180791,0.75,0,1
"Mapk13",0.0748870870205882,0.059088153180791,0.75,0,1
"Rgma",0.0749143287945334,0.188146502867595,1,1,1
"Slc5a8",0.0749439749993632,0.0773814519371256,1,0.25,1
"Slc37a3",0.0749570340249743,0.301976161551214,1,1,1
"Zfx",0.0750049365958712,0.281388820093755,1,1,1
"Pcbd1",0.0750662709563827,-0.0843172976529649,0.75,1,1
"Gm5464",0.0750824867827986,0.154097311637655,1,0.5,1
"Phf13",0.0751160894299352,0.24937566841506,1,1,1
"Map3k2",0.0751181816227387,0.410295308112373,1,1,1
"Col27a1",0.0751847071964363,0.256215848574497,1,1,1
"Dhx58",0.0751972398358303,0.108344269286554,1,0.75,1
"Fam219a",0.0752085204776635,0.313082619718653,1,1,1
"Ehf",0.0752148939020425,0.0715347618412323,1,0,1
"Filip1",0.0752148939020425,0.0715347618412323,1,0,1
"Trerf1",0.0752152089348482,0.327304259520876,1,1,1
"1110006O24Rik",0.075260311924577,-0.145056674004988,1,1,1
"Ribc2",0.0752702110878109,0.226674254638,1,1,1
"Gm17324",0.0754416987268294,-0.0556612247306729,0.25,0.75,1
"Unc13a",0.0755205850553033,0.221541512119615,1,1,1
"Fam49b",0.0755319298677867,-0.170224750064186,1,1,1
"Cers5",0.0755401833452305,0.0249195889529061,1,1,1
"Rassf9",0.075591808326871,0.079538067125664,1,0.25,1
"Wdfy2",0.0756343011058309,0.310366410525691,1,1,1
"Pakap.1",0.0756400326609219,0.264542855815537,1,1,1
"March8",0.0756728045980787,0.342292371695051,1,1,1
"Grik5",0.0757263305716796,0.192078628768075,1,1,1
"Fli1",0.0757456342318534,0.0622963665432095,0.75,0,1
"Cdc42ep1",0.0757456342318534,0.0622963665432095,0.75,0,1
"Brsk1",0.0757552385550621,0.318486345432791,1,1,1
"Ipo8",0.0757568666102417,0.304428954856293,1,1,1
"Cfap126",0.0757594932734095,0.0756119784095591,1,1,1
"Olfr554",0.0758130125542434,0.533998996611824,0.5,0,1
"Kcng1",0.0759653164689375,-0.126559679703173,1,1,1
"Phykpl",0.0759898179548776,0.225221777194539,1,1,1
"F630028O10Rik",0.0759925243652927,0.0679108593997197,0.75,0.25,1
"Clptm1l",0.0760126256876196,-0.0732502834105703,1,1,1
"Rfc1",0.0761967540104488,0.0269028976858269,1,1,1
"Ets2",0.0762100907544485,0.277640471987997,1,1,1
"Gcnt1",0.0763534590231848,0.0636216503102851,0.75,0,1
"Col5a2",0.076428622698234,0.0679351044639784,0.75,0,1
"Zfp469",0.0765275921421466,0.112114803159972,1,0.75,1
"Spi1",0.0766433121234913,0.0625566148785637,0.75,0,1
"Trp53bp2",0.0768202164072711,0.283310567098084,1,1,1
"Fam227a",0.0768928165454512,0.261694216983425,1,1,1
"Plag1",0.0769280449430561,0.219979543165385,1,1,1
"Tmem229b",0.0769476961856201,0.0989566552466363,1,0.5,1
"Olfr90",0.0769552753742657,0.0893978634916741,1,0.5,1
"Atp8a2",0.0771619358757592,0.270850116179748,1,1,1
"Sqstm1",0.0772365442889427,-0.058080472781137,1,1,1
"Pcsk2os1",0.0772493699285504,0.229526191491323,1,1,1
"Mon1b",0.0772647671913733,0.225312031848005,1,1,1
"Larp4b",0.0772691508393459,0.275517832077422,1,1,1
"AI480526",0.0773286269106275,0.288553735924596,1,1,1
"Car11",0.0774357291897841,0.221547478809349,1,1,1
"Rpia",0.0774689428120847,0.198035052015479,1,1,1
"Trim45",0.0775268802850177,0.0902368063229609,1,1,1
"Gm29237",0.0775413864042565,0.097768958851338,1,0.5,1
"Plk1",0.0775443991934661,0.0928723940778,1,0.25,1
"Tnfrsf18",0.0775662146681691,0.0627488381785755,1,0,1
"Gm46123",0.0775760029069271,0.23046323735425,1,1,1
"Stat3",0.0776418061294768,-0.080012969510399,1,1,1
"Zfyve16",0.0776561954487563,0.271625609025541,1,1,1
"Rel",0.077702170763475,0.199940940681746,1,1,1
"Arfgef2",0.0778002545631441,0.261260342408343,1,1,1
"Lats1",0.0778075728433422,0.286484987330909,1,1,1
"Trub1",0.0778300192671654,0.273164178647117,1,1,1
"Slc7a5",0.0778800553924218,0.249609325405346,1,1,1
"Ppil6",0.0780389720670597,0.234480030927166,1,1,1
"Gm20531",0.0781041394237846,0.29892875921641,1,1,1
"Plch2",0.0781049911710264,0.182879143347036,1,0.75,1
"Adarb1",0.0782477737813072,0.293619519295302,1,1,1
"Gm49797",0.0782698738599874,0.202475953315638,1,1,1
"Inpp5k",0.0782936041538303,-0.00154432942873259,1,1,1
"Zfp597",0.0783701846302173,0.259653155944599,1,1,1
"Fam160a1",0.078372871318615,0.313765602149755,1,1,1
"Frmd6",0.0784082237352938,0.0628557270024672,0.75,0,1
"Pilra",0.0785004554179238,0.0703230675840221,0.75,0,1
"Psme4",0.0785242546973302,0.291624672657599,1,1,1
"Ppic",0.0786204287350639,0.0585807852137199,0.75,0,1
"Dennd5b",0.0786360626802083,0.29535702702052,1,1,1
"Ehd2",0.0786554780304548,0.0635148182204512,1,0,1
"Kcnk5",0.0786554780304548,0.0635148182204512,1,0,1
"Mtcp1",0.0786872545327994,0.264089679068327,1,1,1
"Cxcl12",0.0786979320811103,0.0652620507408823,0.75,0.25,1
"Nrep",0.0787554251309022,0.216293920299787,1,1,1
"Ak2",0.0787929999123565,-0.113812774132599,1,1,1
"Gm12925",0.0788190042246117,0.0664444071653039,1,0.25,1
"Shoc2",0.078858617163364,-0.0532823517317718,1,1,1
"Lxn",0.0790292565765355,0.0642203626523401,0.75,0.25,1
"Plgrkt",0.0790939711445516,-0.00507926600615899,1,1,1
"Wdpcp",0.0791059062797822,0.376157515293785,1,1,1
"Iqub",0.0791219593624435,0.031389892828206,1,1,1
"Pcna",0.0791418383912501,-0.126878756111205,1,1,1
"Ncapg",0.0791594398955181,0.0583198186227498,0.75,0,1
"Lyn",0.0791961248733255,0.0893231838050519,1,0.75,1
"Cdc40",0.0792844673047424,-0.0215451672851127,1,1,1
"Mark1",0.079310528489589,0.343260116963061,1,1,1
"Mmp24",0.079342624275528,0.274897420653605,1,1,1
"Gtpbp1",0.0794352088936867,0.334425102516823,1,1,1
"Tom1l2",0.0795032940568231,0.305569969140964,1,1,1
"Stxbp6",0.0795037242956949,0.0847477674065429,0.75,0.5,1
"Hist1h2ab",0.0796365664420715,0.0610232292510944,0.75,0,1
"Gm5136",0.0796782239066852,0.248168841408953,1,1,1
"Cr1l",0.0796821095869444,0.00170428954863355,1,1,1
"Ranbp10",0.0797064495895235,0.355137453182717,1,1,1
"Olfr126",0.0797220644022799,-0.430336952755233,0.5,0.75,1
"Mpp5",0.0798324757338668,0.306152376286798,1,1,1
"Pigh",0.0799019990926877,-0.172967853469423,1,1,1
"Pik3c2a",0.0799119737541948,0.340152578692692,1,1,1
"Misp",0.0800483602385571,0.121943261812183,1,0.5,1
"Tmem176a",0.0801305289505232,0.0578121803277398,0.75,0,1
"Rmnd5a",0.0802783206537576,0.256307687628254,1,1,1
"Cebpz",0.080292269400429,0.0167386436950345,1,1,1
"Zcchc9",0.0803711711993303,-0.0167894742739794,1,1,1
"Gm44777",0.0804137778871716,0.224312808097797,1,1,1
"Ankrd45",0.0804532953398187,0.26543722746386,1,1,1
"Pde4b",0.0805596868130621,0.104675201677302,1,0.5,1
"Akt3",0.0806234621209594,0.201049161275095,1,1,1
"Syn2",0.0806669746933087,0.279316353097895,1,1,1
"Ripor2",0.0807149144817252,0.0785007196785406,1,0.5,1
"Chd8",0.0807549746571337,0.286450401110097,1,1,1
"Fmo2",0.0808467339132897,0.137959325353007,1,0.75,1
"Zbtb21",0.0808905671579239,0.241079913742446,1,1,1
"Epg5",0.0809236412547465,0.232053649993139,1,1,1
"Pard3bos1",0.0809745372814143,0.133658749203441,1,0.75,1
"Sco2",0.0809935298647576,-0.00895932957930656,1,1,1
"Slc18a2",0.0811601078067402,0.129559888627092,1,0.75,1
"Ccs",0.0811644329681644,0.00425077380855021,1,1,1
"Hydin",0.0811848227363689,0.245682485833454,1,1,1
"Spock2",0.0813256128503139,0.259232596157795,1,1,1
"Kif3a",0.0813528621482778,0.0836793431558494,1,1,1
"Cpn1",0.0813736183498631,-0.150289124133005,1,1,1
"Gm27017",0.0814444775259672,0.0935603191091128,1,0.5,1
"Alcam",0.0814886155410371,0.158090645689277,1,1,1
"Zfp90",0.0814959484682968,0.274361762411168,1,1,1
"Spata2",0.0817292490918318,0.265046335610584,1,1,1
"Bach2",0.0817775050095111,0.191023656996615,1,0.75,1
"Ndufaf3",0.0818594888100872,0.051149906390615,1,1,1
"E030042O20Rik",0.0818827456544823,0.245596559733259,1,1,1
"Cdh2",0.081963173585464,0.363601336402088,1,1,1
"Lrrtm1",0.082157401373732,0.0938736639183697,0.75,0.25,1
"Olfr357",0.0822556588724921,0.0765306454721777,1,0,1
"AW011738",0.0822629415494805,0.077031741017743,1,0,1
"Urah",0.0822629415494805,0.077031741017743,1,0,1
"S100a10",0.0822830399797961,0.0828496055985586,0.75,0.5,1
"Foxp1",0.0823237413303889,0.0759290894502394,1,1,1
"Igf1r",0.0823959470315918,0.240849693767266,1,1,1
"Zrsr1",0.082412346198639,0.233395094898679,1,1,1
"Tedc2",0.0824262947948152,0.251040208901598,1,1,1
"Mtap",0.0824685574817529,0.0657959645089627,1,0,1
"Naalad2",0.0825036088465451,0.157416308232381,0.75,0.5,1
"Map3k1",0.0825209553179823,0.0828428351203554,1,0.5,1
"Hexa",0.0826779450854101,-0.179498122674962,1,1,1
"Osgin2",0.0828789313267178,0.220376914520993,1,1,1
"Gpr107",0.0829145524685323,0.347276556604281,1,1,1
"Rnase4",0.0829235284867677,0.0570431657443786,0.75,0,1
"Pf4",0.0830527455264121,0.0752460623894975,0.75,0.25,1
"Cep83",0.0830924164348891,0.347629984679851,1,1,1
"Zfp146",0.0831181961191239,0.28813600508413,1,1,1
"Fat1",0.083226741346073,0.282190408338139,1,1,1
"Ube4a",0.0832954684467028,0.264214571808498,1,1,1
"Flrt1",0.0833685888959031,0.279042752421905,1,1,1
"Olfr429",0.0834227654731442,0.394631436798398,0.75,0,1
"Ttc38",0.0836191927444233,0.332913463007878,1,1,1
"Ptpre",0.0836484958867349,0.0659401949155276,1,0.25,1
"Lrg1",0.0836603225001188,0.0624886245192764,1,0,1
"Ctdnep1",0.0837211000610191,-0.0784064166260307,1,1,1
"Myo1e",0.0839435475279763,0.260149368701429,1,1,1
"4430402I18Rik",0.0840035781656411,0.359227682767827,1,1,1
"Tnks",0.0840672996506508,0.256196832616996,1,1,1
"Mthfd2l",0.0841147217241828,-0.0432276902846009,1,1,1
"Vgf",0.0841182343528889,-0.0785783270269664,0.25,1,1
"Nkd1",0.0841211338113914,0.0691763119956323,1,0.25,1
"Sptbn4",0.0842086704913497,0.282366537758967,1,1,1
"Rnaseh1",0.0842724364296782,-0.161940788867691,1,1,1
"Elovl4",0.0843526552859649,0.348559955282412,1,1,1
"Stk32a",0.0845183641161421,0.150072821131501,0.75,1,1
"Rassf2",0.0845546380919918,0.209136354825249,1,1,1
"Tub",0.084567933576484,0.292998485859362,1,1,1
"Nlgn2",0.0845946141216557,0.0647565477222181,1,0.25,1
"Snap29",0.0846108619217408,0.305933744379748,1,1,1
"Card6",0.0847455206247059,0.166892543499883,1,0.25,1
"Bbs10",0.0847601430099844,0.245909889072732,1,1,1
"Ube2h",0.0848173685711072,-0.0272119085524032,1,1,1
"Pcnx2",0.0848279404613925,0.326552879374267,1,1,1
"Psmb9",0.0848565167566633,0.0602559248375369,0.75,0,1
"Man1a2",0.084866602168872,-0.0466090482858749,1,1,1
"Wdr17",0.0848868081386094,0.0194627561309604,1,1,1
"Armh3",0.0849220383426116,0.318015404237569,1,1,1
"Slc25a27",0.0849336381382733,-0.075342009113468,1,1,1
"Dlg5",0.0849394166104178,0.235584937168553,1,1,1
"Orc6",0.0849625928442901,-0.000188819930936196,1,1,1
"Slc37a2",0.0850533926517257,0.0677898144886897,0.75,0,1
"Kif21b",0.0850640920466464,0.201879920573502,1,1,1
"Ano1",0.0851028313847399,0.0612156569529143,1,0,1
"Litaf",0.0852258796606607,0.0948593511772997,1,0.5,1
"Mthfsd",0.0852645738064763,0.384023106145583,1,1,1
"Luzp1",0.0852689354876416,0.0950864726518592,1,0.25,1
"Mafb",0.0853417385278035,0.0791003057647002,1,0.25,1
"Mib1",0.0854408440207418,0.241319292521508,1,1,1
"Guf1",0.0854523605932908,0.29483409057668,1,1,1
"Dxo",0.0854820864983758,-0.0881439557364783,1,1,1
"Tpx2",0.0855607713093705,0.0684206843381421,1,0.25,1
"Cd53",0.0856815091972674,0.0913264416288924,1,0.25,1
"Bap1",0.0856898971900935,0.316660164062297,1,1,1
"Erc2",0.0858058704844831,0.0762993743899261,0.75,0.25,1
"Ndel1",0.0858672694501138,0.0278274070094064,1,1,1
"Ick",0.0858816914117988,0.285969489149151,1,1,1
"Sec23ip",0.0859169421076344,0.273730714609624,1,1,1
"Map3k5",0.0859246636196692,0.246163487973614,1,1,1
"Mpo",0.0859296645090767,0.0623496825218255,0.75,0,1
"Gm46620",0.0860181399943194,0.133511545866245,1,0.5,1
"Gm15351",0.0860920938918162,0.155799493247302,1,0.75,1
